qid,qid_label,cip_id,cip_label
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.3201,Marine Sciences.
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.3301,Sustainability Studies.
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.0101,"Parks, Recreation and Leisure Studies."
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.0301,"Parks, Recreation and Leisure Facilities Management."
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.0302,Golf Course Operation and Grounds Management.
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.0501,"Health and Physical Education, General."
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.0504,Sport and Fitness Administration/Management.
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.0505,Kinesiology and Exercise Science.
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.0507,Physical Fitness Technician.
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.0508,Sports Studies.
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.0601,Outdoor Education.
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0101,"Basic Skills, General."
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0104,Numeracy and Computational Skills.
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0105,Job-Seeking/Changing Skills.
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0107,Career Exploration/Awareness Skills.
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0108,Literacy and Communication Skills.
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0109,Second Language Learning.
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0110,Basic Computer Skills.
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0111,Workforce Development and Training.
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.0101,"Citizenship Activities, General."
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.0102,American Citizenship Education.
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.0103,Community Awareness.
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.0104,Community Involvement.
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.0105,Canadian Citizenship Education.
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.0102,Birthing and Parenting Knowledge and Skills.
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.0103,Personal Health Improvement and Maintenance.
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.0104,Addiction Prevention and Treatment.
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.0101,"Interpersonal and Social Skills, General."
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.0102,Interpersonal Relationships Skills.
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.0103,Business and Social Skills.
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0101,"Leisure and Recreational Activities, General."
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0102,Handicrafts and Model-Making.
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0103,"Board, Card and Role-Playing Games."
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0105,Home Maintenance and Improvement.
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0106,Nature Appreciation.
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0107,Pet Ownership and Care.
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0108,Sports and Exercise.
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0109,Travel and Exploration.
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0110,Art.
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0111,Collecting.
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0112,Cooking and Other Domestic Skills.
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0113,Computer Games and Programming Skills.
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0114,Dancing.
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0115,Music.
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0116,Reading.
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0117,Theatre/Theater.
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0118,Writing.
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0119,Aircraft Pilot (Private).
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.0101,Self-Awareness and Personal Assessment.
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.0102,Stress Management and Coping Skills.
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.0103,Personal Decision-Making Skills.
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.0104,Self-Esteem and Values Clarification.
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.0001,"Philosophy and Religious Studies, General."
eptionist,52.0406,Receptionist.
Q4830453,business,52.0407,Business/Office Automation/Technology/Data Entry.
,,52.0408,General Office Occupations and Clerical Services.
Q45085932,Parts,52.0409,"Parts, Warehousing, and Inventory Management Operations."
Q1572846,Traffic,52.0410,"Traffic, Customs, and Transportation Clerk/Technician."
Q63900019,Customer Service Support Files (NAID 6014908),52.0411,Customer Service Support/Call Center/Teleservice Operation.
Q4830453,business,52.0501,Business/Corporate Communications.
Q4830453,business,52.0601,Business/Managerial Economics.
Q3908516,entrepreneurship,52.0701,Entrepreneurship/Entrepreneurial Studies.
,,52.0702,Franchising and Franchise Operations.
Q495354,Small Business Administration,52.0703,Small Business Administration/Management.
Q43015,finance,52.0801,"Finance, General."
,,52.0803,Banking and Financial Support Services.
,,52.0804,Financial Planning and Services.
Q2048185,international finance,52.0806,International Finance.
,,52.0807,Investments and Securities.
Q274490,public finance,52.0808,Public Finance.
Q3002420,credit management,52.0809,Credit Management.
Q58517590,"Hospitality Administration Periodicals: A Selected, Annotated Bibliography",52.0901,"Hospitality Administration/Management, General."
,,52.0903,Tourism and Travel Services Management.
Q27686,hotel,52.0904,Hotel/Motel Administration/Management.
Q11707,restaurant,52.0905,Restaurant/Food Services Management.
,,52.0906,Resort Management.
,,52.0907,Meeting and Event Planning.
Q135049468,Casino Management Simulator,52.0908,Casino Management.
Q27686,hotel,52.0909,"Hotel, Motel, and Restaurant Management."
Q1056396,human resource management,52.1001,"Human Resources Management/Personnel Administration, General."
Q58512560,Labor and Industrial Relations Journals and Serials:,52.1002,Labor and Industrial Relations.
Q19483216,organizational behavior studies,52.1003,Organizational Behavior Studies.
Q629350,labor studies,52.1004,Labor Studies.
Q18379647,National human resource development,52.1005,Human Resources Development.
Q37156,IBM,52.1101,International Business/Trade/Commerce.
Q61905,management information system,52.1201,"Management Information Systems, General."
Q579488,information management,52.1206,Information Resources Management/CIO Training.
Q192060,knowledge management,52.1207,Knowledge Management.
Q1888574,Management Science,52.1301,"Management Science, General."
Q5001948,business statistics,52.1302,Business Statistics.
Q1128453,actuarial science,52.1304,Actuarial Science.
Q39809,marketing,52.1401,"Marketing/Marketing Management, General."
Q1141436,marketing research,52.1402,Marketing Research.
Q2865305,trading company,52.1403,International Marketing.
Q684740,real property,52.1501,Real Estate.
Q8161,tax,52.1601,Taxation.
Q43183,insurance,52.1701,Insurance.
Q16882537,Sales,52.1801,"Sales, Distribution, and Marketing Operations, General."
,,52.1802,Merchandising and Buying Operations.
,,52.1803,Retailing and Retail Operations.
,,52.1804,Selling Skills and Sales Operations.
Q1957470,auction chant,52.1901,Auctioneering.
Q28401159,fashion merchandising,52.1902,Fashion Merchandising.
,,52.1903,Fashion Modeling.
,,52.1904,Apparel and Accessories Marketing Operations.
,,52.1905,Tourism and Travel Services Marketing Operations.
,,52.1906,Tourism Promotion Operations.
,,52.1907,Vehicle and Vehicle Parts and Accessories Marketing Operations.
Q63897261,Business and Personal Files (NAID 1726799),52.1908,Business and Personal/Financial Services Marketing Operations.
,,52.1909,Special Products Marketing Operations.
,,52.1910,Hospitality and Recreation Marketing Operations.
Q811501,construction management,52.2001,Construction Management.
Q1422324,Telecommunications Management Network,52.2101,Telecommunications Management.
Q2566598,religious,53.0101,Regular/General High School/Secondary Diploma Program.
Q189004,college,53.0102,College/University Preparatory and Advanced High School/Secondary Diploma Program.
,,53.0103,Vocational High School and Secondary Business/Vocational-Industrial/Occupational Diploma Program.
Q111475835,bachelor's with honors thesis,53.0104,Honors/Regents High School/Secondary Diploma Program.
Q11850059,adult high school,53.0105,Adult High School/Secondary Diploma Program.
,,53.0201,High School Equivalence Certificate Program.
,,53.0202,High School Certificate of Competence Program.
,,53.0203,Certificate of IEP Completion Program.
Q309,history,54.0101,"History, General."
,,54.0102,American History (United States).
Q7787,history of Europe,54.0103,European History.
Q23035780,history and philosophy of science and technology,54.0104,History and Philosophy of Science and Technology.
Q180686,PubMed,54.0105,Public/Applied History and Archival Administration.
Q627531,history of Asia,54.0106,Asian History.
Q2945,history of Canada,54.0107,Canadian History.
Q192781,military history,54.0108,Military History.
Q133772,dental caries,60.0101,Dental/Oral Surgery Specialty.
,,60.0102,Dental Public Health Specialty.
,,60.0103,Endodontics Specialty.
,,60.0104,Oral Pathology Specialty.
,,60.0105,Orthodontics Specialty.
,,60.0106,Pedodontics Specialty.
,,60.0107,Periodontics Specialty.
,,60.0108,Prosthodontics Specialty.
,,60.0109,Oral and Maxillofacial Radiology Residency Program.
Q113884088,veterinary anesthesiology,60.0301,Veterinary Anesthesiology.
Q7923725,veterinary dentistry,60.0302,Veterinary Dentistry.
Q15752609,Veterinary Dermatology,60.0303,Veterinary Dermatology.
,,60.0304,Veterinary Emergency and Critical Care Medicine.
Q115160300,veterinary internal medicine,60.0305,Veterinary Internal Medicine.
Q93601241,Laboratory Animal Medicine,60.0306,Laboratory Animal Medicine.
Q15761011,Veterinary Microbiology,60.0307,Veterinary Microbiology.
Q41011617,Veterinary nutritional management of amphibians and reptiles.,60.0308,Veterinary Nutrition.
Q15750330,Veterinary Ophthalmology,60.0309,Veterinary Ophthalmology.
Q7923710,Veterinary Pathology,60.0310,Veterinary Pathology.
Q12275185,veterinary clinic,60.0311,Veterinary Practice.
Q55710664,Veterinary Preventive Medicine,60.0312,Veterinary Preventive Medicine.
Q15761007,Veterinary Radiology and Ultrasound,60.0313,Veterinary Radiology.
Q15761004,Veterinary Surgery,60.0314,Veterinary Surgery.
Q15761715,Theriogenology,60.0315,Theriogenology.
Q54874927,veterinary toxicology,60.0316,Veterinary Toxicology.
Q8074124,Zoological medicine,60.0317,Zoological Medicine.
,,60.0318,Poultry Veterinarian Residency Program.
,,60.0319,Veterinary Behaviorist Residency Program.
,,60.0320,Veterinary Clinical Pharmacology Residency Program.
Q26839545,Aerospace medicine,60.0401,Aerospace Medicine.
,,60.0402,Allergies and Immunology.
Q2012635,Anesthesiology,60.0403,Anesthesiology.
Q1328949,neuropediatrics,60.0404,Child Neurology.
,,60.0405,Clinical Biochemical Genetics Residency Program.
,,60.0406,Clinical Cytogenetics Residency Program.
,,60.0407,Clinical Genetics Residency Program.
,,60.0408,Clinical Molecular Genetics Residency Program.
Q109728849,Royal Australasian College of Surgeons Colon and Rectal Surgery Section,60.0409,Colon and Rectal Surgery.
Q171171,dermatology,60.0410,Dermatology.
Q96705667,Diagnostic radiology and radiotherapy,60.0411,Diagnostic Radiology.
Q2861470,emergency medicine,60.0412,Emergency Medicine.
Q15817325,Family Medicine,60.0413,Family Medicine.
Q932510,general surgery,60.0414,General Surgery.
Q11180,internal medicine,60.0415,Internal Medicine.
Q188449,neurosurgery,60.0416,Neurological Surgery/Neurosurgery.
Q1161692,Neurology,60.0417,Neurology.
Q15757934,Nuclear Medicine,60.0418,Nuclear Medicine.
Q7075543,Obstetrics and Gynecology,60.0419,Obstetrics and Gynecology.
Q7075784,Occupational Medicine,60.0420,Occupational Medicine.
Q7098109,Ophthalmology,60.0421,Ophthalmology.
Q27712680,Orthopedics,60.0422,Orthopedics/Orthopedic Surgery.
Q189553,otolaryngology,60.0423,Otolaryngology.
Q7208,pathology,60.0424,Pathology.
Q7159238,Pediatrics,60.0425,Pediatrics.
Q2678675,physical medicine and rehabilitation,60.0426,Physical and Rehabilitation Medicine.
Q182442,plastic surgery,60.0427,Plastic Surgery.
Q7867,psychiatry,60.0428,Psychiatry.
,,60.0429,Public Health and General Preventive Medicine Residency Program.
Q729267,radiation oncology,60.0430,Radiation Oncology.
,,60.0431,Radiologic Physics Residency Program.
Q2964004,thoracic surgery,60.0432,Thoracic Surgery.
Q7900884,Urology,60.0433,Urology.
Q1498222,vascular surgery,60.0434,Vascular Surgery.
,,60.0501,Addiction Psychiatry Residency Program.
,,60.0502,Adolescent Medicine Residency Program.
Q116873190,blood banking,60.0503,Blood Banking.
Q15751978,Cardiology,60.0504,Cardiology.
Q849994,clinical chemistry,60.0505,Chemical Pathology.
,,60.0506,Child Abuse Pediatrics Residency Program.
Q15745495,Child Psychiatry and Human Development,60.0507,Child Psychiatry.
,,60.0508,Clinical Cardiac Electrophysiology Residency Program.
,,60.0509,Clinical Neurophysiology Residency Program.
,,60.0510,Congenital Cardiac Surgery Residency Program.
Q5186605,Critical Care Medicine,60.0511,Critical Care Medicine.
Q15756658,Cytopathology,60.0512,Cytopathology.
Q27726495,Dermatopathology,60.0513,Dermatopathology.
,,60.0514,Developmental-Behavioral Pediatrics Residency Program.
,,60.0515,Diagnostic Radiologic Physics Residency Program.
Q26841897,Endocrinology and metabolism : EnM,60.0516,Endocrinology and Metabolism.
Q21685486,forensic pathology,60.0517,Forensic Pathology.
,,60.0518,Forensic Psychiatry Residency Program.
Q4039279,Gastroenterology,60.0519,Gastroenterology.
Q10384,geriatrics,60.0520,Geriatric Medicine.
,,60.0521,Geriatric Psychiatry Residency Program.
,,60.0522,Gynecologic Oncology Residency Program.
Q68511055,Hematological pathology and clinical enzymology,60.0523,Hematological Pathology.
Q103824,hematology,60.0524,Hematology.
,,60.0525,Hospice and Palliative Medicine Residency Program.
Q2745824,immunopathology,60.0526,Immunopathology.
Q18123741,infectious disease,60.0527,Infectious Disease.
,,60.0528,Interventional Cardiology Residency Program.
Q26839743,Laboratory medicine,60.0529,Laboratory Medicine.
,,60.0530,Maternal and Fetal Medicine Residency Program.
,,60.0531,Medical Biochemical Genetics Residency Program.
,,60.0532,Medical Microbiology Residency Program.
,,60.0533,Medical Nuclear Physics Residency Program.
Q162555,oncology,60.0534,Oncology.
,,60.0535,Medical Toxicology Residency Program.
,,60.0536,Molecular Genetic Pathology Residency Program.
Q78869190,Musculoskeletal oncology,60.0537,Musculoskeletal Oncology.
Q46128359,Neonatal-Perinatal Medicine,60.0538,Neonatal-Perinatal Medicine.
Q177635,nephrology,60.0539,Nephrology.
,,60.0540,Neurodevelopmental Disabilities Residency Program.
,,60.0541,Neuromuscular Medicine Residency Program.
Q15761930,Neuropathology,60.0542,Neuropathology.
,,60.0543,Neuroradiology Residency Program.
,,60.0544,Neurotology Residency Program.
Q95439184,Nuclear radiology,60.0545,Nuclear Radiology.
,,60.0546,Orthopedic Sports Medicine Residency Program.
,,60.0547,Orthopedic Surgery of the Spine.
,,60.0548,Pain Medicine Residency Program.
Q2232591,Pediatric Cardiology,60.0549,Pediatric Cardiology.
,,60.0550,Pediatric Critical Care Medicine Residency Program.
,,60.0551,Pediatric Dermatology Residency Program.
,,60.0552,Pediatric Emergency Medicine Residency Program.
Q13604278,pediatric endocrinology,60.0553,Pediatric Endocrinology.
,,60.0554,Pediatric Gastroenterology Residency Program.
Q72520347,Pediatric hemato-oncology in India,60.0555,Pediatric Hemato-Oncology.
,,60.0556,Pediatric Infectious Diseases Residency Program.
Q15749796,Pediatric Nephrology,60.0557,Pediatric Nephrology.
Q96575561,pediatric orthopaedics,60.0558,Pediatric Orthopedics.
,,60.0559,Pediatric Otolaryngology Residency Program.
,,60.0560,Pediatric Pathology Residency Program.
,,60.0561,Pediatric Pulmonology Residency Program.
,,60.0562,Pediatric Radiology Residency Program.
,,60.0563,Pediatric Rehabilitation Medicine Residency Program.
,,60.0564,Pediatric Rheumatology Residency Program.
Q1430816,pediatric surgery,60.0565,Pediatric Surgery.
,,60.0566,Pediatric Transplant Hepatology Residency Program.
Q1741922,pediatric urology,60.0567,Pediatric Urology.
Q15816818,Physical Medicine and Rehabilitation,60.0568,Physical Medicine and Rehabilitation/Psychiatry.
,,60.0569,Plastic Surgery Within the Head and Neck Residency Program.
,,60.0570,Psychosomatic Medicine Residency Program.
Q3392853,lung disease,60.0571,Pulmonary Disease.
,,60.0572,Radioisotopic Pathology.
Q50811382,Reproduktivnaâ Èndokrinologiâ,60.0573,Reproductive Endocrinology/Infertility Residency Program.
Q327657,rheumatology,60.0574,Rheumatology.
,,60.0575,Sleep Medicine Residency Program.
,,60.0576,Spinal Cord Injury Medicine Residency Program.
Q15762097,Sports Medicine,60.0577,Sports Medicine.
Q5647131,Hand Surgery,60.0578,Hand Surgery.
Q68773245,Critical Care Surgery Unit in general and digestive system surgery,60.0579,Critical Care Surgery.
,,60.0580,Therapeutic Radiologic Physics Residency Program.
,,60.0581,Transplant Hepatology Residency Program.
,,60.0582,Undersea and Hyperbaric Medicine Residency Program.
,,60.0583,Vascular and Interventional Radiology Residency Program.
,,60.0584,Vascular Neurology Residency Program.
,,60.0601,Podiatric Medicine and Surgery - 24 Residency Program.
,,60.0602,Podiatric Medicine and Surgery - 36 Residency Program.
Personal Decision-Making Skills.
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.0104,Self-Esteem and Values Clarification.
Q110419456,Philosophy and religious studies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.0001,"Philosophy and Religious Studies, General."
Q5891,philosophy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.0101,Philosophy.
Q8078,logic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.0102,Logic.
Q9465,ethics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.0103,Ethics.
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.0104,Applied and Professional Ethics.
Q9174,religion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.0201,Religion/Religious Studies.
Q1000976,Buddhist studies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.0202,Buddhist Studies.
Q1084018,Christian education,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.0203,Christian Studies.
Q5766501,Hindu studies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.0204,Hindu Studies.
Q843909,Islamic studies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.0205,Islamic Studies.
Q7325,Jewish people,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.0206,Jewish/Judaic Studies.
Q1845,Bible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.0201,Bible/Biblical Studies.
Q910375,missiology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.0301,Missions/Missionary Studies and Missiology.
Q15755032,Religious Education,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.0401,Religious Education.
Q2566598,religious,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.0501,Religious/Sacred Music.
Q34178,theology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.0601,Theology/Theological Studies.
Q37492028,Divinity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.0602,"Divinity/Ministry (BD, MDiv.)"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.0604,Pre-Theology/Pre-Ministerial Studies.
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.0605,Rabbinical Studies (M.H.L./Rav)
Q26830783,Talmudic studies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.0606,Talmudic Studies.
Q104469512,pastoral studies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.0701,Pastoral Studies/Counseling.
Q1711361,youth ministry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.0702,Youth Ministry.
Q40503358,Urban ministry workers' positive experiences of interpersonal and religious support during crisis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.0703,Urban Ministry.
Q1451816,women's ministry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.0704,Women's Ministry.
Q6505424,lay minister,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.0705,Lay Ministry.
Q4339448,Physical Sciences Division,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0101,Physical Sciences.
Q333,astronomy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0201,Astronomy.
Q37547,astrophysics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0202,Astrophysics.
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0203,Planetary Astronomy and Science.
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0401,"Atmospheric Sciences and Meteorology, General."
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0402,Atmospheric Chemistry and Climatology.
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0403,Atmospheric Physics and Dynamics.
Q25261,meteorology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0404,Meteorology.
