item,itemLabel
http://www.wikidata.org/entity/Q108852227,History of Mátészalka
http://www.wikidata.org/entity/Q109366328,Q109366328
http://www.wikidata.org/entity/Q109973609,Buzandaran Patmut‘iwnk‘
http://www.wikidata.org/entity/Q110068490,history of Sint Eustatius
http://www.wikidata.org/entity/Q110551834,history of Nitra
http://www.wikidata.org/entity/Q111039203,French cavalry during the Interwar
http://www.wikidata.org/entity/Q111051555,Q111051555
http://www.wikidata.org/entity/Q111087443,Avesa powder magazine explosion
http://www.wikidata.org/entity/Q111509159,History of Cuenca and its region: forgers of Cuencan identity some outstanding people who have worked in Cuenca between the 19th and the first half of the 20th centuries
http://www.wikidata.org/entity/Q112634300,History of Podhoří (Lipník nad Bečvou)
http://www.wikidata.org/entity/Q113182660,Slavic history
http://www.wikidata.org/entity/Q113249307,Q113249307
http://www.wikidata.org/entity/Q113404872,Q113404872
http://www.wikidata.org/entity/Q113481454,Q113481454
http://www.wikidata.org/entity/Q113579474,History of Rotterdam Philharmonic Orchestra
http://www.wikidata.org/entity/Q113631599,Old maps of Koedijk
http://www.wikidata.org/entity/Q115220510,Mi'kmaw culture
http://www.wikidata.org/entity/Q116294391,History of Mazandaran Province
http://www.wikidata.org/entity/Q116767217,subject history
http://www.wikidata.org/entity/Q117225945,history of the Aegean Sea
http://www.wikidata.org/entity/Q118353165,Q118353165
http://www.wikidata.org/entity/Q119726009,Mbaise:An isight
http://www.wikidata.org/entity/Q120871168,Portuguese Socotra
http://www.wikidata.org/entity/Q123121844,History of Hoogstraat (Rotterdam)
http://www.wikidata.org/entity/Q123527085,SLB Negeri Mamasa
http://www.wikidata.org/entity/Q125451732,History of the Arabic peoples
http://www.wikidata.org/entity/Q125506690,TRADE UNIONS IN KENYA'S WAR OF INDEPENDENCE by Shiraz Durrani
http://www.wikidata.org/entity/Q125793205,History of the Silesians
http://www.wikidata.org/entity/Q126371873,Bijdragen tot de geschiedenis van Venlo (1914)
http://www.wikidata.org/entity/Q126453480,Historical Comics
http://www.wikidata.org/entity/Q126982939,Q126982939
http://www.wikidata.org/entity/Q127043030,Q127043030
http://www.wikidata.org/entity/Q127359716,Fukuoka and Hakata on old maps -town scape around 1800s-
http://www.wikidata.org/entity/Q128099108,Inscription Stones of Bengaluru
http://www.wikidata.org/entity/Q129181256,"History of Maerelaan, Heemskerk"
http://www.wikidata.org/entity/Q129572845,History of Ghanaian cinema
http://www.wikidata.org/entity/Q130342892,History of Moscow Oblast
http://www.wikidata.org/entity/Q130391701,Q130391701
http://www.wikidata.org/entity/Q130717516,Q130717516
http://www.wikidata.org/entity/Q130718120,Q130718120
http://www.wikidata.org/entity/Q130722094,Q130722094
http://www.wikidata.org/entity/Q131611581,history of Cortona
http://www.wikidata.org/entity/Q131618748,Q131618748
http://www.wikidata.org/entity/Q132906928,Aert van Nesstraat (Rotterdam) before the 1940s
http://www.wikidata.org/entity/Q132907326,Aert van Nesstraat (Rotterdam) in the 1940s
http://www.wikidata.org/entity/Q133262929,Q133262929
http://www.wikidata.org/entity/Q134777960,Changes in the administrative districts of Yokote City
http://www.wikidata.org/entity/Q135038072,history of the Scythians
http://www.wikidata.org/entity/Q135224436,Post-Classic period in South America
http://www.wikidata.org/entity/Q135747933,Q135747933
http://www.wikidata.org/entity/Q135927347,Itascatown pre-WW2
http://www.wikidata.org/entity/Q136821095,Q136821095
http://www.wikidata.org/entity/Q137180116,slave raiding history in the north
http://www.wikidata.org/entity/Q137180229,slave raiding history in the North
http://www.wikidata.org/entity/Q137460266,Cultural blackout in Chile
http://www.wikidata.org/entity/Q138332777,NaJeringa Defense Wall
http://www.wikidata.org/entity/Q138392037,History of Khantia-Mansia
http://www.wikidata.org/entity/Q2003932,SAS
http://www.wikidata.org/entity/Q6500883,Zemberek
http://www.wikidata.org/entity/Q781421,political theology
http://www.wikidata.org/entity/Q1362644,Evangelical Revival theology
http://www.wikidata.org/entity/Q1439939,Private revelation
http://www.wikidata.org/entity/Q2035254,Easter laughter
http://www.wikidata.org/entity/Q2244462,Bahá'í teachings
http://www.wikidata.org/entity/Q3757343,Jihadism
http://www.wikidata.org/entity/Q5247442,death of God theology
http://www.wikidata.org/entity/Q6288481,Josephology
http://www.wikidata.org/entity/Q5532910,Genetic origins of Down syndrome
http://www.wikidata.org/entity/Q109577660,reading for recreation
http://www.wikidata.org/entity/Q112409180,story time
http://www.wikidata.org/entity/Q118725654,IBRAHIM HALILU UMAR TWIN THEATRE
http://www.wikidata.org/entity/Q24895723,Q24895723
http://www.wikidata.org/entity/Q97163170,Q97163170
http://www.wikidata.org/entity/Q135995025,Chu Cheong Chun Tong
http://www.wikidata.org/entity/Q377257,Manhasset negotiations
http://www.wikidata.org/entity/Q584607,Mutual and Balanced Force Reductions
http://www.wikidata.org/entity/Q627686,Post–Kyoto Protocol negotiations on greenhouse gas emissions
http://www.wikidata.org/entity/Q844845,Doha Development Round
http://www.wikidata.org/entity/Q927194,Polish Round Table Agreement
http://www.wikidata.org/entity/Q1051097,Kennedy Round
http://www.wikidata.org/entity/Q1136965,Uruguay Round
http://www.wikidata.org/entity/Q1271272,Karađorđevo agreement
http://www.wikidata.org/entity/Q1818402,Rambouillet Agreement
http://www.wikidata.org/entity/Q2512311,Cripps' mission
http://www.wikidata.org/entity/Q3346991,negotiations to end apartheid in South Africa
http://www.wikidata.org/entity/Q3920312,Q3920312
http://www.wikidata.org/entity/Q4316961,Q4316961
http://www.wikidata.org/entity/Q5010586,German–Yugoslav Partisan negotiations
http://www.wikidata.org/entity/Q5164595,Consultation on Church Union
http://www.wikidata.org/entity/Q11997854,Q11997854
http://www.wikidata.org/entity/Q12411621,Israel–Syria talks (2008)
http://www.wikidata.org/entity/Q12615285,Inter-Korean negotiations
http://www.wikidata.org/entity/Q13922883,Breda negotiations
http://www.wikidata.org/entity/Q15696806,Vikzhel negotiations
http://www.wikidata.org/entity/Q17224236,Japan's negotiations on the TPP and related discussions
http://www.wikidata.org/entity/Q19243715,Minsk Summit
http://www.wikidata.org/entity/Q19853459,"Surrender of German forces in the Netherlands, 5 May 1945 in Wageningen"
http://www.wikidata.org/entity/Q29077263,Brexit negotiations
http://www.wikidata.org/entity/Q4064872,Anarta Kingdom
http://www.wikidata.org/entity/Q11759,Stone Age
http://www.wikidata.org/entity/Q858288,early human migrations
http://www.wikidata.org/entity/Q10297656,History of the book in Brazil
http://www.wikidata.org/entity/Q105069642,history of black people
http://www.wikidata.org/entity/Q747986,history of science and technology in China
http://www.wikidata.org/entity/Q3089434,History of supernova observation
http://www.wikidata.org/entity/Q5867798,history of electrophoresis
http://www.wikidata.org/entity/Q19029373,Marvels of Science
http://www.wikidata.org/entity/Q19036951,Pioneers of Science in America
http://www.wikidata.org/entity/Q19095951,The Outline of Science
http://www.wikidata.org/entity/Q60176794,Natural body
http://www.wikidata.org/entity/Q61257298,history of astrophysics
http://www.wikidata.org/entity/Q107286583,Erbe symposium
http://www.wikidata.org/entity/Q126896627,"National life from the standpoint of science: an address delivered at Newcastle, November 19, 1900"
http://www.wikidata.org/entity/Q126897668,On a theory of the stresses in crane and coupling hooks with experimental comparison with existing theory
http://www.wikidata.org/entity/Q2166654,church history of Heerlen
http://www.wikidata.org/entity/Q134615178,Christ Embassy Jalingo
http://www.wikidata.org/entity/Q5953355,Q5953355
http://www.wikidata.org/entity/Q1127742,national day of mourning
http://www.wikidata.org/entity/Q10844836,National Missing Children's Day
http://www.wikidata.org/entity/Q89900517,All That Philly Jazz
http://www.wikidata.org/entity/Q1516304,history of Advanced Micro Devices
http://www.wikidata.org/entity/Q102278983,"Cominière 1910-1960 / Jacques Bolle, Jacques Dumont. - 1961"
http://www.wikidata.org/entity/Q112128052,Q112128052
http://www.wikidata.org/entity/Q4787268,The Interviews: An Oral History of Television
http://www.wikidata.org/entity/Q6896277,Moll Dyer
http://www.wikidata.org/entity/Q7539156,Slave Narrative Collection
http://www.wikidata.org/entity/Q15129009,Black Women Oral History Project
http://www.wikidata.org/entity/Q28024175,"The AIDS Epidemic in San Francisco: The Response of the Nursing Profession, 1981–1984"
http://www.wikidata.org/entity/Q43648637,Women of Rock Oral History Project
http://www.wikidata.org/entity/Q59913675,"Interview with an Art Dealer: Lucy Speelman talks to Johnny Van Haeften, an Old Master Paintings dealer in London"
http://www.wikidata.org/entity/Q61707908,"Oral history interview with Otto Wittmann, 1976 August 19-20"
http://www.wikidata.org/entity/Q61740484,"Speelman, Edward Joseph (Oral history)"
http://www.wikidata.org/entity/Q66642613,"Oral history interview with Ira Spanierman, 2007 June 6-12"
http://www.wikidata.org/entity/Q67528479,Internal Revenue Service Commissioner Sheldon Cohen (NAID 1069162)
http://www.wikidata.org/entity/Q70042992,Frozen In
http://www.wikidata.org/entity/Q73794045,"Testimony by Glenn D. Lowry, Director, The Museum of Modern Art, New York, before the House Banking &#38; Financial Services Committee, in Washington, February 12, 1998"
http://www.wikidata.org/entity/Q74676500,"Oral history interview with Kate (Mrs. Hanns S.) Schaeffer, 1975 June 18"
http://www.wikidata.org/entity/Q77249998,Women Trailblazers in the Law Project
http://www.wikidata.org/entity/Q80220721,Q80220721
http://www.wikidata.org/entity/Q98391600,Interview of Julius Held
http://www.wikidata.org/entity/Q98832214,Texas 150: Sesquicentennial Oral History Project
http://www.wikidata.org/entity/Q99212344,None on Record
http://www.wikidata.org/entity/Q100313806,Oral History of Captain Grace Hopper
http://www.wikidata.org/entity/Q100380678,Oral evidence on the suffragette and suffragist movements: the Brian Harrison interviews
http://www.wikidata.org/entity/Q104154785,Museum Rietberg's director Albert Lutz on art restitution issues
http://www.wikidata.org/entity/Q104857413,Coney Island History Project
http://www.wikidata.org/entity/Q105376612,Alfred C. Hurtado oral history interview
http://www.wikidata.org/entity/Q105377084,Fred E. Anderson oral history interview
http://www.wikidata.org/entity/Q105377085,Jackie Appledorn oral history interview
http://www.wikidata.org/entity/Q105381907,Virgil Barler oral history interview
http://www.wikidata.org/entity/Q105396753,Angie Bogdanovich Delong oral history interview
http://www.wikidata.org/entity/Q105396754,"George Bogdanovich, Angie Bogdanovich DeLong, Sophie Bogdanovich Romans, and Nina Bogdanovich Wolters oral history interview"
http://www.wikidata.org/entity/Q105396755,Odean Barnum oral history interview
http://www.wikidata.org/entity/Q105396756,Donn Blake oral history interview
http://www.wikidata.org/entity/Q105396757,George Bogdanovich oral history interview
http://www.wikidata.org/entity/Q105396758,George Gordon Colton oral history interview
http://www.wikidata.org/entity/Q105396760,Margaret Crabbe oral history interview
http://www.wikidata.org/entity/Q105396761,Kenneth M. Daybell oral history interview
http://www.wikidata.org/entity/Q105396762,Junior Craig oral history interview
http://www.wikidata.org/entity/Q105396763,Irene Doty oral history interview
http://www.wikidata.org/entity/Q105396764,Juanice Rankin Ebarb oral history interview
http://www.wikidata.org/entity/Q105396765,Elbert B. Edwards oral history interview
http://www.wikidata.org/entity/Q105396766,Ted Henry oral history interview
http://www.wikidata.org/entity/Q105396767,Dorothy Haywood Hull oral history interview
http://www.wikidata.org/entity/Q105396769,Mary C. Hurtado oral history interview
http://www.wikidata.org/entity/Q105396770,Mary C. Hurtado oral history interview
http://www.wikidata.org/entity/Q105396772,Mary C. Hurtado oral history interview
http://www.wikidata.org/entity/Q105396773,Anna June Layton oral history interview
http://www.wikidata.org/entity/Q105396774,Calvin Leavitt oral history interview
http://www.wikidata.org/entity/Q105396775,Shirley A. Leavitt oral history interview
http://www.wikidata.org/entity/Q105396776,Hazel Martin oral history interview
http://www.wikidata.org/entity/Q105396777,Edward C. Perkins oral history interview
http://www.wikidata.org/entity/Q105396778,Voris Perkins oral history interview
http://www.wikidata.org/entity/Q105396779,Reed Phelps oral history interview
http://www.wikidata.org/entity/Q105396780,Faye Rhea Porter oral history interview
http://www.wikidata.org/entity/Q105396781,Faye Rhea Porter oral history interview
http://www.wikidata.org/entity/Q105396782,Sonny Richardson oral history interview
http://www.wikidata.org/entity/Q105396783,Bill Rogers oral history interview
http://www.wikidata.org/entity/Q105396784,Sophie Bogdanovich Romans oral history interview
http://www.wikidata.org/entity/Q105396786,Glenn Shaw oral history interview
http://www.wikidata.org/entity/Q105396787,Hugh Shirkey oral history interview
http://www.wikidata.org/entity/Q105396788,Harry F. Spargo oral history interview
http://www.wikidata.org/entity/Q105396790,Alice Woodward oral history interview
http://www.wikidata.org/entity/Q105396791,Linda Vasquez oral history interview
http://www.wikidata.org/entity/Q105396792,Mara Vlaovich oral history interview
http://www.wikidata.org/entity/Q105396793,Robert S. White oral history interview
http://www.wikidata.org/entity/Q105396794,Roscoe Wilkes oral history interview
http://www.wikidata.org/entity/Q105396795,Edward Baca oral history interview
http://www.wikidata.org/entity/Q105396797,Margaret D. Colton oral history interview
http://www.wikidata.org/entity/Q105396798,Rick Peppers oral history interview
http://www.wikidata.org/entity/Q105398577,Robert K. Bunker oral history interview
http://www.wikidata.org/entity/Q105920014,UCDEA Video Records Project
http://www.wikidata.org/entity/Q109349050,Craft and Folk Art Museum Oral History Project
http://www.wikidata.org/entity/Q110782072,Entrepreneurs of the West
http://www.wikidata.org/entity/Q110973810,Faye Duncan Daniel oral history interview
http://www.wikidata.org/entity/Q110989946,Marzette Lewis oral history interview
http://www.wikidata.org/entity/Q111010498,Barbara Bates Kirkland oral history interview
http://www.wikidata.org/entity/Q111011414,Alice Key oral history interview
http://www.wikidata.org/entity/Q31294266,Q31294266
http://www.wikidata.org/entity/Q50096744,Peace Negotiation Colonia (1579)
http://www.wikidata.org/entity/Q96777286,trade negotiation between the UK and the EU
http://www.wikidata.org/entity/Q97366468,Q97366468
http://www.wikidata.org/entity/Q99813971,Israeli–Lebanese maritime border dispute
http://www.wikidata.org/entity/Q105756728,Q105756728
http://www.wikidata.org/entity/Q105834611,Q105834611
http://www.wikidata.org/entity/Q107177934,5+2 format
http://www.wikidata.org/entity/Q111030945,peace negotiations in the Russo-Ukrainian war
http://www.wikidata.org/entity/Q115101246,Negotiations to extend the Shlatkov ceasefire agreement
http://www.wikidata.org/entity/Q119567527,"Iran nuclear negotiations in Vienna, June and July 2015"
http://www.wikidata.org/entity/Q122974449,Negotiations between MIT and W3C non-profit
http://www.wikidata.org/entity/Q124954405,Q124954405
http://www.wikidata.org/entity/Q133864996,2025–2026 Iran–United States negotiations
http://www.wikidata.org/entity/Q132818688,Friday Chat (Polri)
http://www.wikidata.org/entity/Q135831075,Alsadr Host
http://www.wikidata.org/entity/Q113688046,Science-Engaged Theology
http://www.wikidata.org/entity/Q2555744,Q2555744
http://www.wikidata.org/entity/Q41233815,Winzerei
