
item,itemLabel,itemDescription,enwiki,period,periodLabel,start,end,instance,instanceLabel
http://www.wikidata.org/entity/Q2402267,Tell es-Sultan,archaeological site in the West Bank,Tell es-Sultan,http://www.wikidata.org/entity/Q36422,Neolithic,-9600-01-01T00:00:00Z,-0499-01-01T00:00:00Z,http://www.wikidata.org/entity/Q839954,archaeological site
http://www.wikidata.org/entity/Q1243595,Ounjougou,archaeological site in Mali,Ounjougou,http://www.wikidata.org/entity/Q36422,Neolithic,-9500-01-01T00:00:00Z,-0399-01-01T00:00:00Z,http://www.wikidata.org/entity/Q839954,archaeological site
http://www.wikidata.org/entity/Q20399406,Al-Magar,The civilization of the middle of the Arabian Peninsula,Al-Magar,http://www.wikidata.org/entity/Q36422,Neolithic,-9000-01-01T00:00:00Z,-7000-01-01T00:00:00Z,http://www.wikidata.org/entity/Q133311,tribe
http://www.wikidata.org/entity/Q372696,"Spirit Cave, Thailand",cave in Thailand,Spirit Cave (Thailand),http://www.wikidata.org/entity/Q36422,Neolithic,-9000-01-01T00:00:00Z,-5500-01-01T00:00:00Z,http://www.wikidata.org/entity/Q35509,cave
http://www.wikidata.org/entity/Q372696,"Spirit Cave, Thailand",cave in Thailand,Spirit Cave (Thailand),http://www.wikidata.org/entity/Q479505,Upper Paleolithic,-9000-01-01T00:00:00Z,-5500-01-01T00:00:00Z,http://www.wikidata.org/entity/Q35509,cave
http://www.wikidata.org/entity/Q372696,"Spirit Cave, Thailand",cave in Thailand,Spirit Cave (Thailand),http://www.wikidata.org/entity/Q36422,Neolithic,-9000-01-01T00:00:00Z,-5500-01-01T00:00:00Z,http://www.wikidata.org/entity/Q839954,archaeological site
http://www.wikidata.org/entity/Q372696,"Spirit Cave, Thailand",cave in Thailand,Spirit Cave (Thailand),http://www.wikidata.org/entity/Q479505,Upper Paleolithic,-9000-01-01T00:00:00Z,-5500-01-01T00:00:00Z,http://www.wikidata.org/entity/Q839954,archaeological site
http://www.wikidata.org/entity/Q2299200,Star Carr,Early Mesolithic archaeological site featuring preserved organic remains and the earliest known domestic structure in Britain.,Star Carr,http://www.wikidata.org/entity/Q44155,Mesolithic,-8770-01-01T00:00:00Z,-8460-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1708422,settlement site
http://www.wikidata.org/entity/Q1151606,Nevalı Çori,Early Neolithic settlement and archaeological site,Nevalı Çori,http://www.wikidata.org/entity/Q36422,Neolithic,-8400-01-01T00:00:00Z,-8100-01-01T00:00:00Z,http://www.wikidata.org/entity/Q839954,archaeological site
http://www.wikidata.org/entity/Q794830,Aşıklı Höyük,"Neolithic archaeological site near Aksaray, Turkey",Aşıklı Höyük,http://www.wikidata.org/entity/Q36422,Neolithic,-8200-01-01T00:00:00Z,-7400-01-01T00:00:00Z,http://www.wikidata.org/entity/Q486972,human settlement
http://www.wikidata.org/entity/Q794830,Aşıklı Höyük,"Neolithic archaeological site near Aksaray, Turkey",Aşıklı Höyük,http://www.wikidata.org/entity/Q36422,Neolithic,-8200-01-01T00:00:00Z,-7400-01-01T00:00:00Z,http://www.wikidata.org/entity/Q839954,archaeological site
http://www.wikidata.org/entity/Q3959474,Shillourokambos,site of archeological interest,Shillourokambos,http://www.wikidata.org/entity/Q36422,Neolithic,-8200-01-01T00:00:00Z,-7500-01-01T00:00:00Z,http://www.wikidata.org/entity/Q839954,archaeological site
http://www.wikidata.org/entity/Q1147286,Tell Sabi Abyad,"archaeological site in ar-Raqqah, Syria",Tell Sabi Abyad,http://www.wikidata.org/entity/Q36422,Neolithic,-7550-01-01T00:00:00Z,-1249-01-01T00:00:00Z,http://www.wikidata.org/entity/Q839954,archaeological site
http://www.wikidata.org/entity/Q282927,Ancylus Lake,freshwater lake that existed in northern Europe as a predecessor to the modern Baltic Sea,Ancylus Lake,http://www.wikidata.org/entity/Q893477,Boreal,-7500-01-01T00:00:00Z,-6000-01-01T00:00:00Z,http://www.wikidata.org/entity/Q47486890,former lake
http://www.wikidata.org/entity/Q2576851,Ganj Dareh,Iranian national heritage site,Ganj Dareh,http://www.wikidata.org/entity/Q36422,Neolithic,-7500-01-01T00:00:00Z,-6600-01-01T00:00:00Z,http://www.wikidata.org/entity/Q839954,archaeological site
http://www.wikidata.org/entity/Q2576851,Ganj Dareh,Iranian national heritage site,Ganj Dareh,http://www.wikidata.org/entity/Q36422,Neolithic,-7500-01-01T00:00:00Z,-6600-01-01T00:00:00Z,http://www.wikidata.org/entity/Q2065736,cultural property
http://www.wikidata.org/entity/Q906669,Lepenski Vir,Mesolithic settlement & archaeological site,Lepenski Vir,http://www.wikidata.org/entity/Q36422,Neolithic,-7500-01-01T00:00:00Z,-4100-01-01T00:00:00Z,http://www.wikidata.org/entity/Q839954,archaeological site
http://www.wikidata.org/entity/Q84027094,Pengtoushan,Archaeological site in China,,http://www.wikidata.org/entity/Q36422,Neolithic,-7500-01-01T00:00:00Z,-6100-01-01T00:00:00Z,http://www.wikidata.org/entity/Q839954,archaeological site
http://www.wikidata.org/entity/Q192522,Çatalhöyük,"archaeological site in Konya Province, Turkey",Çatalhöyük,http://www.wikidata.org/entity/Q36422,Neolithic,-7499-01-01T00:00:00Z,-5699-01-01T00:00:00Z,http://www.wikidata.org/entity/Q755017,tell
http://www.wikidata.org/entity/Q192522,Çatalhöyük,"archaeological site in Konya Province, Turkey",Çatalhöyük,http://www.wikidata.org/entity/Q36422,Neolithic,-7499-01-01T00:00:00Z,-5699-01-01T00:00:00Z,http://www.wikidata.org/entity/Q839954,archaeological site
http://www.wikidata.org/entity/Q423625,Ayn Ghazal,archaeological site in Jordan,Ayn Ghazal (archaeological site),http://www.wikidata.org/entity/Q36422,Neolithic,-7300-01-01T00:00:00Z,-7000-01-01T00:00:00Z,http://www.wikidata.org/entity/Q839954,archaeological site
http://www.wikidata.org/entity/Q5103835,Chogha Bonut,Iranian national heritage site,Chogha Bonut,http://www.wikidata.org/entity/Q36422,Neolithic,-7200-01-01T00:00:00Z,-3999-01-01T00:00:00Z,http://www.wikidata.org/entity/Q486972,human settlement
http://www.wikidata.org/entity/Q5103835,Chogha Bonut,Iranian national heritage site,Chogha Bonut,http://www.wikidata.org/entity/Q36422,Neolithic,-7200-01-01T00:00:00Z,-3999-01-01T00:00:00Z,http://www.wikidata.org/entity/Q839954,archaeological site
http://www.wikidata.org/entity/Q21050863,Sang-i Chakmak,neolithic archaeological site in Iran,Sang-i Chakmak,http://www.wikidata.org/entity/Q1937946,Pottery Neolithic,-7200-01-01T00:00:00Z,-5200-01-01T00:00:00Z,http://www.wikidata.org/entity/Q839954,archaeological site
http://www.wikidata.org/entity/Q908860,Hacılar Mound,"archaeological site in Burdur, Turkey",Hacilar,http://www.wikidata.org/entity/Q36422,Neolithic,-7040-01-01T00:00:00Z,-5000-01-01T00:00:00Z,http://www.wikidata.org/entity/Q486972,human settlement
http://www.wikidata.org/entity/Q908860,Hacılar Mound,"archaeological site in Burdur, Turkey",Hacilar,http://www.wikidata.org/entity/Q36422,Neolithic,-7040-01-01T00:00:00Z,-5000-01-01T00:00:00Z,http://www.wikidata.org/entity/Q839954,archaeological site
http://www.wikidata.org/entity/Q908860,Hacılar Mound,"archaeological site in Burdur, Turkey",Hacilar,http://www.wikidata.org/entity/Q36422,Neolithic,-7040-01-01T00:00:00Z,-5000-01-01T00:00:00Z,http://www.wikidata.org/entity/Q2434238,heritage
http://www.wikidata.org/entity/Q775089,Chinchorro culture,archaeological culture of South America,Chinchorro culture,http://www.wikidata.org/entity/Q6084141,Andean preceramic,-7000-01-01T00:00:00Z,-1499-01-01T00:00:00Z,http://www.wikidata.org/entity/Q465299,archaeological culture
http://www.wikidata.org/entity/Q1688860,Jiahu,neolithic culture in China,Jiahu,http://www.wikidata.org/entity/Q36422,Neolithic,-7000-01-01T00:00:00Z,-5800-01-01T00:00:00Z,http://www.wikidata.org/entity/Q839954,archaeological site
http://www.wikidata.org/entity/Q385086,Khirokitia,archaeological site in Cyprus,Khirokitia,http://www.wikidata.org/entity/Q36422,Neolithic,-7000-01-01T00:00:00Z,-4000-01-01T00:00:00Z,http://www.wikidata.org/entity/Q839954,archaeological site
http://www.wikidata.org/entity/Q38281192,Sesklo archaeological site,"Neolithic site in Magnisia, Greece",Sesklo,http://www.wikidata.org/entity/Q36422,Neolithic,-7000-01-01T00:00:00Z,-5000-01-01T00:00:00Z,http://www.wikidata.org/entity/Q839954,archaeological site
http://www.wikidata.org/entity/Q242148,Mehrgarh,"Neolithic archaeological site in Balochistan, Pakistan",Mehrgarh,http://www.wikidata.org/entity/Q11761,Bronze Age,-6999-01-01T00:00:00Z,-2599-01-01T00:00:00Z,http://www.wikidata.org/entity/Q839954,archaeological site
http://www.wikidata.org/entity/Q242148,Mehrgarh,"Neolithic archaeological site in Balochistan, Pakistan",Mehrgarh,http://www.wikidata.org/entity/Q36422,Neolithic,-6999-01-01T00:00:00Z,-2599-01-01T00:00:00Z,http://www.wikidata.org/entity/Q839954,archaeological site
http://www.wikidata.org/entity/Q208379,Tel Megiddo,site of an ancient city in northern Israel's Jezreel valley,Tel Megiddo,http://www.wikidata.org/entity/Q11761,Bronze Age,-6999-01-01T00:00:00Z,-0585-01-01T00:00:00Z,http://www.wikidata.org/entity/Q755017,tell
http://www.wikidata.org/entity/Q208379,Tel Megiddo,site of an ancient city in northern Israel's Jezreel valley,Tel Megiddo,http://www.wikidata.org/entity/Q11764,Iron Age,-6999-01-01T00:00:00Z,-0585-01-01T00:00:00Z,http://www.wikidata.org/entity/Q755017,tell
http://www.wikidata.org/entity/Q208379,Tel Megiddo,site of an ancient city in northern Israel's Jezreel valley,Tel Megiddo,http://www.wikidata.org/entity/Q11761,Bronze Age,-6999-01-01T00:00:00Z,-0585-01-01T00:00:00Z,http://www.wikidata.org/entity/Q839954,archaeological site
http://www.wikidata.org/entity/Q208379,Tel Megiddo,site of an ancient city in northern Israel's Jezreel valley,Tel Megiddo,http://www.wikidata.org/entity/Q11764,Iron Age,-6999-01-01T00:00:00Z,-0585-01-01T00:00:00Z,http://www.wikidata.org/entity/Q839954,archaeological site
http://www.wikidata.org/entity/Q2896085,Atlit Yam,submerged neolithic settlement in Israel,Atlit Yam,http://www.wikidata.org/entity/Q897323,Pre-Pottery Neolithic B,-6899-01-01T00:00:00Z,-6299-01-01T00:00:00Z,http://www.wikidata.org/entity/Q486972,human settlement
http://www.wikidata.org/entity/Q2896085,Atlit Yam,submerged neolithic settlement in Israel,Atlit Yam,http://www.wikidata.org/entity/Q897323,Pre-Pottery Neolithic B,-6899-01-01T00:00:00Z,-6299-01-01T00:00:00Z,http://www.wikidata.org/entity/Q765822,underwater archaeology
http://www.wikidata.org/entity/Q2896085,Atlit Yam,submerged neolithic settlement in Israel,Atlit Yam,http://www.wikidata.org/entity/Q897323,Pre-Pottery Neolithic B,-6899-01-01T00:00:00Z,-6299-01-01T00:00:00Z,http://www.wikidata.org/entity/Q20616831,submerged settlement
http://www.wikidata.org/entity/Q2896085,Atlit Yam,submerged neolithic settlement in Israel,Atlit Yam,http://www.wikidata.org/entity/Q897323,Pre-Pottery Neolithic B,-6899-01-01T00:00:00Z,-6299-01-01T00:00:00Z,http://www.wikidata.org/entity/Q56320584,prehistoric archaeological site
http://www.wikidata.org/entity/Q601258,Houli culture,archaeological culture,Houli culture,http://www.wikidata.org/entity/Q36422,Neolithic,-6500-01-01T00:00:00Z,-5500-01-01T00:00:00Z,http://www.wikidata.org/entity/Q465299,archaeological culture
http://www.wikidata.org/entity/Q96107514,Jingtoushan Site,"Neolithic relic site in Yuyao, Zhejiang, China",,http://www.wikidata.org/entity/Q36422,Neolithic,-6300-01-01T00:00:00Z,-5800-01-01T00:00:00Z,http://www.wikidata.org/entity/Q839954,archaeological site
http://www.wikidata.org/entity/Q3485397,Starčevo site,"archaeological site in City of Pančevo, Serbia",Starčevo site,http://www.wikidata.org/entity/Q36422,Neolithic,-6200-01-01T00:00:00Z,-4500-01-01T00:00:00Z,http://www.wikidata.org/entity/Q839954,archaeological site
http://www.wikidata.org/entity/Q7602903,Starčevo–Kőrös–Criş culture,grouping of archaeological cultures,Starčevo–Körös–Criș culture,http://www.wikidata.org/entity/Q36422,Neolithic,-6200-01-01T00:00:00Z,-4500-01-01T00:00:00Z,http://www.wikidata.org/entity/Q465299,archaeological culture
http://www.wikidata.org/entity/Q1154021,Xinglongwa culture,archaeological culture,Xinglongwa culture,http://www.wikidata.org/entity/Q36422,Neolithic,-6200-01-01T00:00:00Z,-5400-01-01T00:00:00Z,http://www.wikidata.org/entity/Q465299,archaeological culture
http://www.wikidata.org/entity/Q2142541,Tell Halaf,archaeological site in Syria,Tell Halaf,http://www.wikidata.org/entity/Q11764,Iron Age,-6100-01-01T00:00:00Z,-5400-01-01T00:00:00Z,http://www.wikidata.org/entity/Q755017,tell
http://www.wikidata.org/entity/Q2142541,Tell Halaf,archaeological site in Syria,Tell Halaf,http://www.wikidata.org/entity/Q36422,Neolithic,-6100-01-01T00:00:00Z,-5400-01-01T00:00:00Z,http://www.wikidata.org/entity/Q755017,tell
http://www.wikidata.org/entity/Q2142541,Tell Halaf,archaeological site in Syria,Tell Halaf,http://www.wikidata.org/entity/Q11764,Iron Age,-6100-01-01T00:00:00Z,-5400-01-01T00:00:00Z,http://www.wikidata.org/entity/Q839954,archaeological site
http://www.wikidata.org/entity/Q2142541,Tell Halaf,archaeological site in Syria,Tell Halaf,http://www.wikidata.org/entity/Q36422,Neolithic,-6100-01-01T00:00:00Z,-5400-01-01T00:00:00Z,http://www.wikidata.org/entity/Q839954,archaeological site
http://www.wikidata.org/entity/Q2142541,Tell Halaf,archaeological site in Syria,Tell Halaf,http://www.wikidata.org/entity/Q11764,Iron Age,-6100-01-01T00:00:00Z,-5400-01-01T00:00:00Z,http://www.wikidata.org/entity/Q3247173,type site
http://www.wikidata.org/entity/Q2142541,Tell Halaf,archaeological site in Syria,Tell Halaf,http://www.wikidata.org/entity/Q36422,Neolithic,-6100-01-01T00:00:00Z,-5400-01-01T00:00:00Z,http://www.wikidata.org/entity/Q3247173,type site
http://www.wikidata.org/entity/Q24907868,Lahuradewa,archaeological site in India,Lahuradewa,http://www.wikidata.org/entity/Q36422,Neolithic,-6000-01-01T00:00:00Z,-1999-01-01T00:00:00Z,http://www.wikidata.org/entity/Q839954,archaeological site
http://www.wikidata.org/entity/Q82268152,Mentesh Tepe,Neolithic settlement,,http://www.wikidata.org/entity/Q36422,Neolithic,-6000-01-01T00:00:00Z,-3999-01-01T00:00:00Z,http://www.wikidata.org/entity/Q839954,archaeological site
http://www.wikidata.org/entity/Q2039029,Dudești culture,Neolithic archaeological culture,Dudești culture,http://www.wikidata.org/entity/Q36422,Neolithic,-5800-01-01T00:00:00Z,-5300-01-01T00:00:00Z,http://www.wikidata.org/entity/Q465299,archaeological culture
http://www.wikidata.org/entity/Q7697534,Tell Zeidan,archaeological site in Syria,Tell Zeidan,http://www.wikidata.org/entity/Q36422,Neolithic,-5800-01-01T00:00:00Z,-3999-01-01T00:00:00Z,http://www.wikidata.org/entity/Q755017,tell
http://www.wikidata.org/entity/Q7697534,Tell Zeidan,archaeological site in Syria,Tell Zeidan,http://www.wikidata.org/entity/Q245156,Ubaid period,-5800-01-01T00:00:00Z,-3999-01-01T00:00:00Z,http://www.wikidata.org/entity/Q755017,tell
http://www.wikidata.org/entity/Q7697534,Tell Zeidan,archaeological site in Syria,Tell Zeidan,http://www.wikidata.org/entity/Q904998,Halaf culture,-5800-01-01T00:00:00Z,-3999-01-01T00:00:00Z,http://www.wikidata.org/entity/Q755017,tell
http://www.wikidata.org/entity/Q7697534,Tell Zeidan,archaeological site in Syria,Tell Zeidan,http://www.wikidata.org/entity/Q109827877,Late Chalcolithic in Greater Mesopotamia,-5800-01-01T00:00:00Z,-3999-01-01T00:00:00Z,http://www.wikidata.org/entity/Q755017,tell
http://www.wikidata.org/entity/Q7697534,Tell Zeidan,archaeological site in Syria,Tell Zeidan,http://www.wikidata.org/entity/Q36422,Neolithic,-5800-01-01T00:00:00Z,-3999-01-01T00:00:00Z,http://www.wikidata.org/entity/Q839954,archaeological site
http://www.wikidata.org/entity/Q7697534,Tell Zeidan,archaeological site in Syria,Tell Zeidan,http://www.wikidata.org/entity/Q245156,Ubaid period,-5800-01-01T00:00:00Z,-3999-01-01T00:00:00Z,http://www.wikidata.org/entity/Q839954,archaeological site
http://www.wikidata.org/entity/Q7697534,Tell Zeidan,archaeological site in Syria,Tell Zeidan,http://www.wikidata.org/entity/Q904998,Halaf culture,-5800-01-01T00:00:00Z,-3999-01-01T00:00:00Z,http://www.wikidata.org/entity/Q839954,archaeological site
http://www.wikidata.org/entity/Q7697534,Tell Zeidan,archaeological site in Syria,Tell Zeidan,http://www.wikidata.org/entity/Q109827877,Late Chalcolithic in Greater Mesopotamia,-5800-01-01T00:00:00Z,-3999-01-01T00:00:00Z,http://www.wikidata.org/entity/Q839954,archaeological site
http://www.wikidata.org/entity/Q27243667,Dispilio Neolithic Settlement,"Neolithic settlement site in Kastoria, Greece",,http://www.wikidata.org/entity/Q36422,Neolithic,-5600-01-01T00:00:00Z,-2999-01-01T00:00:00Z,http://www.wikidata.org/entity/Q839954,archaeological site
http://www.wikidata.org/entity/Q27243667,Dispilio Neolithic Settlement,"Neolithic settlement site in Kastoria, Greece",,http://www.wikidata.org/entity/Q36422,Neolithic,-5600-01-01T00:00:00Z,-2999-01-01T00:00:00Z,http://www.wikidata.org/entity/Q106491339,Neolithic settlement
http://www.wikidata.org/entity/Q806348,Linear Pottery culture,archaeological culture,Linear Pottery culture,http://www.wikidata.org/entity/Q36422,Neolithic,-5600-01-01T00:00:00Z,-4900-01-01T00:00:00Z,http://www.wikidata.org/entity/Q465299,archaeological culture
http://www.wikidata.org/entity/Q806348,Linear Pottery culture,archaeological culture,Linear Pottery culture,http://www.wikidata.org/entity/Q36422,Neolithic,-5600-01-01T00:00:00Z,-4900-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1292119,style
http://www.wikidata.org/entity/Q11142035,Hemudu Site,"Neolithic relic site in Yuyao, Zhejiang, China",,http://www.wikidata.org/entity/Q36422,Neolithic,-5500-01-01T00:00:00Z,-3299-01-01T00:00:00Z,http://www.wikidata.org/entity/Q839954,archaeological site
