item,itemLabel,parent,parentLabel
http://www.wikidata.org/entity/Q120970765,service process,,
http://www.wikidata.org/entity/Q120970766,data flows,,
http://www.wikidata.org/entity/Q120970767,entity classification,,
http://www.wikidata.org/entity/Q120970768,microposts,,
http://www.wikidata.org/entity/Q120970769,affective state,,
http://www.wikidata.org/entity/Q120970770,bibliographic and authority data,,
http://www.wikidata.org/entity/Q120970771,ODP,,
http://www.wikidata.org/entity/Q120970772,benchmarking framework,,
http://www.wikidata.org/entity/Q120970773,Visual query formulation,,
http://www.wikidata.org/entity/Q120970774,dataset profiling vocabularies,,
http://www.wikidata.org/entity/Q120970777,Product data,,
http://www.wikidata.org/entity/Q120970778,AEC/FM,,
http://www.wikidata.org/entity/Q120970780,smart camera network,,
http://www.wikidata.org/entity/Q120970781,data quality survey,,
http://www.wikidata.org/entity/Q120971302,non-standard reasoning,,
http://www.wikidata.org/entity/Q120971303,SPARQL Benchmark,,
http://www.wikidata.org/entity/Q120971304,inconsistency-tolerant reasoning,,
http://www.wikidata.org/entity/Q120971305,knowledge graph construction,http://www.wikidata.org/entity/Q126366658,graph construction
http://www.wikidata.org/entity/Q120971415,Ubiquitous Web,,
http://www.wikidata.org/entity/Q120971416,FEIII,,
http://www.wikidata.org/entity/Q120971417,RDF Streams,http://www.wikidata.org/entity/Q124614077,knowledge graph development
http://www.wikidata.org/entity/Q120971418,dataset generator,,
http://www.wikidata.org/entity/Q120971419,topical profiling,,
http://www.wikidata.org/entity/Q120971420,evolution analysis,,
http://www.wikidata.org/entity/Q120971421,RDF query processing,,
http://www.wikidata.org/entity/Q120971422,parallel reasoning,,
http://www.wikidata.org/entity/Q120971423,reasoning optimization,,
http://www.wikidata.org/entity/Q120971425,entity relatedness,,
http://www.wikidata.org/entity/Q120971426,ontocity,,
http://www.wikidata.org/entity/Q120971427,triple classification,,
http://www.wikidata.org/entity/Q120971428,rule-driven,,
http://www.wikidata.org/entity/Q120971429,query-based reasoning,,
http://www.wikidata.org/entity/Q120971430,nested facet system,,
http://www.wikidata.org/entity/Q120971431,Semantic Web technologies,,
http://www.wikidata.org/entity/Q120971432,knowledge patterns,,
http://www.wikidata.org/entity/Q120971433,heterogeneous agents,,
http://www.wikidata.org/entity/Q120971434,linked data protection,,
http://www.wikidata.org/entity/Q120971435,SeMFIS,,
http://www.wikidata.org/entity/Q120971438,knowledge anchors,,
http://www.wikidata.org/entity/Q120971439,query completeness,,
http://www.wikidata.org/entity/Q120971440,temporal,,
http://www.wikidata.org/entity/Q120971441,Data evolution,,
http://www.wikidata.org/entity/Q120971442,research trends,,
http://www.wikidata.org/entity/Q120971443,SAREF4INMA,,
http://www.wikidata.org/entity/Q120971444,modelling methods,,
http://www.wikidata.org/entity/Q120971445,Constructive Descriptions and Situations,,
http://www.wikidata.org/entity/Q120971446,CRMtex,,
http://www.wikidata.org/entity/Q120971449,data access and exploration,,
http://www.wikidata.org/entity/Q120971450,difficulty prediction,,
http://www.wikidata.org/entity/Q120971451,annotator disagreement,,
http://www.wikidata.org/entity/Q120971452,peer review,,
http://www.wikidata.org/entity/Q120971453,knowledge graph embeddings with literals,,
http://www.wikidata.org/entity/Q120971454,inductive logical programming,,
http://www.wikidata.org/entity/Q120971455,knowledge graph summarization,,
http://www.wikidata.org/entity/Q120971456,RDF graph profiling,,
http://www.wikidata.org/entity/Q120971457,business knowledge graph,,
http://www.wikidata.org/entity/Q120971458,ETL Constructs,,
http://www.wikidata.org/entity/Q120971459,SPARQL modifiers,,
http://www.wikidata.org/entity/Q120971460,KGlove,,
http://www.wikidata.org/entity/Q120971461,network embedding,,
http://www.wikidata.org/entity/Q120971462,storage,,
http://www.wikidata.org/entity/Q120971463,Visual notation,,
http://www.wikidata.org/entity/Q120971464,Linked Open Data quality,,
http://www.wikidata.org/entity/Q120971466,protocol,,
http://www.wikidata.org/entity/Q120971467,semantic query answering,,
http://www.wikidata.org/entity/Q120971468,Abox abduction,,
http://www.wikidata.org/entity/Q120971469,interlinking,,
http://www.wikidata.org/entity/Q120971470,geographic features,,
http://www.wikidata.org/entity/Q120971471,statistical regions,,
http://www.wikidata.org/entity/Q120971472,cultural heritage linked data,,
http://www.wikidata.org/entity/Q120971473,linked life data,,
http://www.wikidata.org/entity/Q120971474,path sampling,,
http://www.wikidata.org/entity/Q120971476,semantic content processing,,
http://www.wikidata.org/entity/Q120971478,answer sets,,
http://www.wikidata.org/entity/Q120971479,dynamic curation,,
http://www.wikidata.org/entity/Q120971480,research profiles,,
http://www.wikidata.org/entity/Q120971481,multilingual knowledge bases,,
http://www.wikidata.org/entity/Q120971482,economic LOD,,
http://www.wikidata.org/entity/Q120971483,morpho-syntatic data,,
http://www.wikidata.org/entity/Q120971484,multilingual linguistic LOD,,
http://www.wikidata.org/entity/Q120971485,finite unification sets,,
http://www.wikidata.org/entity/Q120971486,distribution scheme,,
http://www.wikidata.org/entity/Q120971487,multi-context systems,,
http://www.wikidata.org/entity/Q120971488,unbound-property queries,,
http://www.wikidata.org/entity/Q120971489,graph processing,,
http://www.wikidata.org/entity/Q120971490,tenders,,
http://www.wikidata.org/entity/Q120971491,Semantic Web and its applications,,
http://www.wikidata.org/entity/Q120971492,Clinical knowledge representation,,
http://www.wikidata.org/entity/Q120971493,link semantics,,
http://www.wikidata.org/entity/Q120971494,linked pedigrees,,
http://www.wikidata.org/entity/Q120971495,trusty URIs,,
http://www.wikidata.org/entity/Q120971497,biodiversity data integration,,
http://www.wikidata.org/entity/Q120971498,gaze data processing,,
http://www.wikidata.org/entity/Q120971499,analysis of Linked Data,,
http://www.wikidata.org/entity/Q120971500,exploratory discovery,,
http://www.wikidata.org/entity/Q120971501,log-linear logics,,
http://www.wikidata.org/entity/Q120971502,incident detection,,
http://www.wikidata.org/entity/Q120971503,vocabulary catalogue,,
http://www.wikidata.org/entity/Q120971504,query relaxation,,
http://www.wikidata.org/entity/Q120971505,multilingual system,,
http://www.wikidata.org/entity/Q120971506,answers justification,,
http://www.wikidata.org/entity/Q120971507,term reuse,,
http://www.wikidata.org/entity/Q120971508,event extraction,,
http://www.wikidata.org/entity/Q120971509,mapping visualization,,
http://www.wikidata.org/entity/Q120971510,decomposition scheme,,
http://www.wikidata.org/entity/Q120971511,linked data quality,,
http://www.wikidata.org/entity/Q120971512,microtasks,,
http://www.wikidata.org/entity/Q120971514,microtask crowdsourcing,,
http://www.wikidata.org/entity/Q120971515,Linked Web APIs,,
http://www.wikidata.org/entity/Q120971516,data hosting,,
http://www.wikidata.org/entity/Q120971517,entity disambiguation,,
http://www.wikidata.org/entity/Q120971519,ontology fragment,,
http://www.wikidata.org/entity/Q120971520,Spatial OLAP,,
http://www.wikidata.org/entity/Q120971521,vector space embeddings,,
http://www.wikidata.org/entity/Q120971522,ifcOWL,,
http://www.wikidata.org/entity/Q120971523,context-aware system,,
http://www.wikidata.org/entity/Q121127032,organorhodium chemistry,http://www.wikidata.org/entity/Q237200,organometallic chemistry
http://www.wikidata.org/entity/Q121363877,oral epidemiology,http://www.wikidata.org/entity/Q133805,epidemiology
http://www.wikidata.org/entity/Q121791971,Q121791971,,
http://www.wikidata.org/entity/Q121791989,Q121791989,,
http://www.wikidata.org/entity/Q121791997,Q121791997,,
http://www.wikidata.org/entity/Q121792000,Q121792000,,
http://www.wikidata.org/entity/Q121792003,Q121792003,,
http://www.wikidata.org/entity/Q121792752,Q121792752,,
http://www.wikidata.org/entity/Q122046256,Q122046256,,
http://www.wikidata.org/entity/Q122046274,Q122046274,,
http://www.wikidata.org/entity/Q122046297,Q122046297,,
http://www.wikidata.org/entity/Q122046304,Q122046304,,
http://www.wikidata.org/entity/Q122046306,Q122046306,,
http://www.wikidata.org/entity/Q122046313,Q122046313,,
http://www.wikidata.org/entity/Q122046322,Q122046322,,
http://www.wikidata.org/entity/Q122046338,Q122046338,,
http://www.wikidata.org/entity/Q122705444,dairy science,http://www.wikidata.org/entity/Q168091,animal science
http://www.wikidata.org/entity/Q122705444,dairy science,http://www.wikidata.org/entity/Q3606845,agricultural science
http://www.wikidata.org/entity/Q122751959,public health microbiology,http://www.wikidata.org/entity/Q7193,microbiology
http://www.wikidata.org/entity/Q122751959,public health microbiology,http://www.wikidata.org/entity/Q189603,public health
http://www.wikidata.org/entity/Q122763702,illuminating engineering,http://www.wikidata.org/entity/Q11023,engineering
http://www.wikidata.org/entity/Q122820072,interfacial engineering,http://www.wikidata.org/entity/Q1710723,materials engineering
http://www.wikidata.org/entity/Q122933041,monsoon meteorology,http://www.wikidata.org/entity/Q25261,meteorology
http://www.wikidata.org/entity/Q122934780,invertebrate pathology,http://www.wikidata.org/entity/Q7208,pathology
http://www.wikidata.org/entity/Q122935277,fish pathology,http://www.wikidata.org/entity/Q7208,pathology
http://www.wikidata.org/entity/Q122951657,avian pathology,http://www.wikidata.org/entity/Q7208,pathology
http://www.wikidata.org/entity/Q123019616,Finnish clinical art,,
http://www.wikidata.org/entity/Q123050602,Africana philosophy,http://www.wikidata.org/entity/Q5891,philosophy
http://www.wikidata.org/entity/Q123050602,Africana philosophy,http://www.wikidata.org/entity/Q37542,African studies
http://www.wikidata.org/entity/Q124175573,deaf and hard of hearing people,http://www.wikidata.org/entity/Q1539971,deaf
http://www.wikidata.org/entity/Q124326537,electropathology,http://www.wikidata.org/entity/Q7208,pathology
http://www.wikidata.org/entity/Q124366260,liberal arts and sciences,,
http://www.wikidata.org/entity/Q124413593,ontology evaluation,http://www.wikidata.org/entity/Q58898636,evaluation study
http://www.wikidata.org/entity/Q124413593,ontology evaluation,http://www.wikidata.org/entity/Q124614077,knowledge graph development
http://www.wikidata.org/entity/Q124468378,geoinformation science,http://www.wikidata.org/entity/Q64811452,geospatial science
http://www.wikidata.org/entity/Q124471792,geospatial information science,http://www.wikidata.org/entity/Q64811452,geospatial science
http://www.wikidata.org/entity/Q124471792,geospatial information science,http://www.wikidata.org/entity/Q137918437,spatial information science
http://www.wikidata.org/entity/Q124525976,SPECTRUM,,
http://www.wikidata.org/entity/Q124650805,vermeology,http://www.wikidata.org/entity/Q12744095,invertebrate zoology
http://www.wikidata.org/entity/Q124665154,Q124665154,http://www.wikidata.org/entity/Q460162,museology
http://www.wikidata.org/entity/Q125197414,transportation safety administration,http://www.wikidata.org/entity/Q2399986,transport safety
http://www.wikidata.org/entity/Q125197414,transportation safety administration,http://www.wikidata.org/entity/Q55693887,public administration theory
http://www.wikidata.org/entity/Q125299817,Q125299817,http://www.wikidata.org/entity/Q1069,geology
http://www.wikidata.org/entity/Q125517135,skin biochemistry,http://www.wikidata.org/entity/Q7094,biochemistry
http://www.wikidata.org/entity/Q125994057,dendropathology,http://www.wikidata.org/entity/Q188956,plant pathology
http://www.wikidata.org/entity/Q125994414,paleogeomorphology,http://www.wikidata.org/entity/Q52109,geomorphology
http://www.wikidata.org/entity/Q126078535,thermology,http://www.wikidata.org/entity/Q413,physics
http://www.wikidata.org/entity/Q126078571,thermology,http://www.wikidata.org/entity/Q864601,biomedicine
http://www.wikidata.org/entity/Q126181255,selenology,http://www.wikidata.org/entity/Q104499,planetary science
http://www.wikidata.org/entity/Q126366484,oligochaetology,http://www.wikidata.org/entity/Q118323427,annelidology
http://www.wikidata.org/entity/Q126366522,lumbricology,http://www.wikidata.org/entity/Q126366484,oligochaetology
http://www.wikidata.org/entity/Q126368867,cecidiology,http://www.wikidata.org/entity/Q420,biology
http://www.wikidata.org/entity/Q126368892,coccidology,http://www.wikidata.org/entity/Q39286,entomology
http://www.wikidata.org/entity/Q126733835,areology,http://www.wikidata.org/entity/Q333,astronomy
http://www.wikidata.org/entity/Q126867967,immunoengineering,http://www.wikidata.org/entity/Q327092,biomedical engineering
http://www.wikidata.org/entity/Q126867967,immunoengineering,http://www.wikidata.org/entity/Q3523861,molecular engineering
http://www.wikidata.org/entity/Q127069206,acridology,http://www.wikidata.org/entity/Q4337149,orthopterology
http://www.wikidata.org/entity/Q127079727,aerogeology,http://www.wikidata.org/entity/Q1069,geology
http://www.wikidata.org/entity/Q127220291,ombrology,http://www.wikidata.org/entity/Q25261,meteorology
http://www.wikidata.org/entity/Q127328327,amphibiology,http://www.wikidata.org/entity/Q174416,herpetology
http://www.wikidata.org/entity/Q127388251,uredinology,http://www.wikidata.org/entity/Q7175,mycology
http://www.wikidata.org/entity/Q127420314,echinology,http://www.wikidata.org/entity/Q12744095,invertebrate zoology
http://www.wikidata.org/entity/Q127467486,microseismology,http://www.wikidata.org/entity/Q83371,seismology
http://www.wikidata.org/entity/Q127478574,mycoplasmology,http://www.wikidata.org/entity/Q243748,bacteriology
http://www.wikidata.org/entity/Q127522898,oral biology,http://www.wikidata.org/entity/Q420,biology
http://www.wikidata.org/entity/Q127522898,oral biology,http://www.wikidata.org/entity/Q12128,dentistry
http://www.wikidata.org/entity/Q127522898,oral biology,http://www.wikidata.org/entity/Q864601,biomedicine
http://www.wikidata.org/entity/Q127656487,patronomatology,http://www.wikidata.org/entity/Q175156,onomastics
http://www.wikidata.org/entity/Q127656899,Pekingology,http://www.wikidata.org/entity/Q36442,political science
http://www.wikidata.org/entity/Q127656899,Pekingology,http://www.wikidata.org/entity/Q269915,sinology
http://www.wikidata.org/entity/Q127675913,personology,http://www.wikidata.org/entity/Q9418,psychology
http://www.wikidata.org/entity/Q127676088,pestology,http://www.wikidata.org/entity/Q336,science
http://www.wikidata.org/entity/Q127676320,pathematology,http://www.wikidata.org/entity/Q9418,psychology
http://www.wikidata.org/entity/Q127740473,statistical ecology,http://www.wikidata.org/entity/Q7150,ecology
http://www.wikidata.org/entity/Q127740473,statistical ecology,http://www.wikidata.org/entity/Q12483,statistics
http://www.wikidata.org/entity/Q128056257,exfoliative cytology,http://www.wikidata.org/entity/Q1881849,cytopathology
http://www.wikidata.org/entity/Q128284215,chromosomology,http://www.wikidata.org/entity/Q3009579,cytology
http://www.wikidata.org/entity/Q128893816,photogeology,http://www.wikidata.org/entity/Q1069,geology
http://www.wikidata.org/entity/Q128894857,physical geology,http://www.wikidata.org/entity/Q1069,geology
http://www.wikidata.org/entity/Q129090673,neossology,http://www.wikidata.org/entity/Q44703,ornithology
http://www.wikidata.org/entity/Q129092748,neurocytology,http://www.wikidata.org/entity/Q2728012,neurobiology
http://www.wikidata.org/entity/Q129092748,neurocytology,http://www.wikidata.org/entity/Q3009579,cytology
http://www.wikidata.org/entity/Q129093219,neurohistology,http://www.wikidata.org/entity/Q7168,histology
http://www.wikidata.org/entity/Q129093219,neurohistology,http://www.wikidata.org/entity/Q2728012,neurobiology
http://www.wikidata.org/entity/Q129254777,government studies,http://www.wikidata.org/entity/Q34749,social science
http://www.wikidata.org/entity/Q129260008,vocational psychology,http://www.wikidata.org/entity/Q9418,psychology
http://www.wikidata.org/entity/Q130109910,climatopathology,http://www.wikidata.org/entity/Q7208,pathology
http://www.wikidata.org/entity/Q130111976,eccrinology,http://www.wikidata.org/entity/Q521,physiology
http://www.wikidata.org/entity/Q130216732,synaptology,http://www.wikidata.org/entity/Q2728012,neurobiology
http://www.wikidata.org/entity/Q130217834,dynamic meteorology,http://www.wikidata.org/entity/Q25261,meteorology
http://www.wikidata.org/entity/Q130221760,synoptic meteorology,http://www.wikidata.org/entity/Q25261,meteorology
http://www.wikidata.org/entity/Q130236362,aeronautical climatology,http://www.wikidata.org/entity/Q28797,applied science
http://www.wikidata.org/entity/Q130236362,aeronautical climatology,http://www.wikidata.org/entity/Q52139,climatology
http://www.wikidata.org/entity/Q130236442,blood physiology,http://www.wikidata.org/entity/Q521,physiology
http://www.wikidata.org/entity/Q130239031,osphresiology,http://www.wikidata.org/entity/Q2329,chemistry
http://www.wikidata.org/entity/Q130239031,osphresiology,http://www.wikidata.org/entity/Q2728012,neurobiology
http://www.wikidata.org/entity/Q130253279,phytoteratology,http://www.wikidata.org/entity/Q441,botany
http://www.wikidata.org/entity/Q130253279,phytoteratology,http://www.wikidata.org/entity/Q631521,teratology
http://www.wikidata.org/entity/Q130253346,phytoserology,http://www.wikidata.org/entity/Q441,botany
http://www.wikidata.org/entity/Q130253346,phytoserology,http://www.wikidata.org/entity/Q502159,serology
http://www.wikidata.org/entity/Q130253639,phytophenology,http://www.wikidata.org/entity/Q441,botany
http://www.wikidata.org/entity/Q130253639,phytophenology,http://www.wikidata.org/entity/Q272737,phenology
http://www.wikidata.org/entity/Q130261998,digestive physiology,http://www.wikidata.org/entity/Q2432331,zoophysiology
http://www.wikidata.org/entity/Q130262075,experimental meteorology,http://www.wikidata.org/entity/Q25261,meteorology
http://www.wikidata.org/entity/Q130270551,seroepidemiology,http://www.wikidata.org/entity/Q133805,epidemiology
http://www.wikidata.org/entity/Q130270551,seroepidemiology,http://www.wikidata.org/entity/Q502159,serology
http://www.wikidata.org/entity/Q130304428,ecological climatology,http://www.wikidata.org/entity/Q52139,climatology
http://www.wikidata.org/entity/Q130304484,correlative meteorology,http://www.wikidata.org/entity/Q25261,meteorology
http://www.wikidata.org/entity/Q130304836,industrial meteorology,http://www.wikidata.org/entity/Q25261,meteorology
http://www.wikidata.org/entity/Q130304842,physical meteorology,http://www.wikidata.org/entity/Q25261,meteorology
http://www.wikidata.org/entity/Q130304869,reproductive physiology,http://www.wikidata.org/entity/Q521,physiology
http://www.wikidata.org/entity/Q130320558,biomolecular archaeology,http://www.wikidata.org/entity/Q637284,archaeological science
http://www.wikidata.org/entity/Q130326133,retrovirology,http://www.wikidata.org/entity/Q7215,virology
http://www.wikidata.org/entity/Q130427619,international health,http://www.wikidata.org/entity/Q189603,public health
http://www.wikidata.org/entity/Q130427619,international health,http://www.wikidata.org/entity/Q9378718,international cooperation
http://www.wikidata.org/entity/Q130680695,explosives technology,http://www.wikidata.org/entity/Q11016,technology
http://www.wikidata.org/entity/Q131154259,video game composition,http://www.wikidata.org/entity/Q105107008,music composition
http://www.wikidata.org/entity/Q131289096,Computer technology,http://www.wikidata.org/entity/Q85753733,computing education
http://www.wikidata.org/entity/Q131308761,critical victimology,http://www.wikidata.org/entity/Q645938,victimology
http://www.wikidata.org/entity/Q131344606,desmidiology,http://www.wikidata.org/entity/Q441,botany
http://www.wikidata.org/entity/Q131382012,ichneumonology,http://www.wikidata.org/entity/Q4138441,hymenopterology
http://www.wikidata.org/entity/Q131548248,quantitative microscopy,http://www.wikidata.org/entity/Q1074953,microscopy
http://www.wikidata.org/entity/Q131560888,cometology,http://www.wikidata.org/entity/Q333,astronomy
http://www.wikidata.org/entity/Q131575631,paleozoogeography,http://www.wikidata.org/entity/Q5413464,paleobiogeography
http://www.wikidata.org/entity/Q132583791,cryoenzymology,http://www.wikidata.org/entity/Q672832,cryobiology
http://www.wikidata.org/entity/Q132583791,cryoenzymology,http://www.wikidata.org/entity/Q2880775,enzymology
http://www.wikidata.org/entity/Q135050458,Intersectionality Studies,,
http://www.wikidata.org/entity/Q135263050,Q135263050,,
http://www.wikidata.org/entity/Q135265938,Q135265938,,
http://www.wikidata.org/entity/Q135493121,Q135493121,,
http://www.wikidata.org/entity/Q135581741,santur performance,http://www.wikidata.org/entity/Q104985225,percussion performance
http://www.wikidata.org/entity/Q135937938,observational epidemiology,http://www.wikidata.org/entity/Q133805,epidemiology
http://www.wikidata.org/entity/Q136026858,arbovirology,http://www.wikidata.org/entity/Q7215,virology
http://www.wikidata.org/entity/Q136262570,allied health sciences,http://www.wikidata.org/entity/Q843601,health sciences
http://www.wikidata.org/entity/Q136290941,invertebrate physiology,http://www.wikidata.org/entity/Q2432331,zoophysiology
http://www.wikidata.org/entity/Q136298391,sensory physiology,http://www.wikidata.org/entity/Q521,physiology
http://www.wikidata.org/entity/Q136311310,modern languages,http://www.wikidata.org/entity/Q64810203,language studies
http://www.wikidata.org/entity/Q136580777,civil and environmental engineering,http://www.wikidata.org/entity/Q11023,engineering
http://www.wikidata.org/entity/Q136799183,bandura performance,http://www.wikidata.org/entity/Q6942562,musical performance
http://www.wikidata.org/entity/Q136996230,open government data,http://www.wikidata.org/entity/Q309901,open data
http://www.wikidata.org/entity/Q136996230,open government data,http://www.wikidata.org/entity/Q136996291,governmental data
http://www.wikidata.org/entity/Q137547845,Computer science at the University of Toronto,,
http://www.wikidata.org/entity/Q4989013,Q4989013,,
http://www.wikidata.org/entity/Q5001951,business studies,http://www.wikidata.org/entity/Q9347372,studies
http://www.wikidata.org/entity/Q5051759,catchment hydrology,http://www.wikidata.org/entity/Q42250,hydrology
http://www.wikidata.org/entity/Q5060376,Central Asian studies,http://www.wikidata.org/entity/Q4806809,Asian studies
http://www.wikidata.org/entity/Q5145857,Collaborative software development model,http://www.wikidata.org/entity/Q2904257,software development process
http://www.wikidata.org/entity/Q5148611,Q5148611,,
http://www.wikidata.org/entity/Q5158431,conceptual spaces,,
http://www.wikidata.org/entity/Q5227233,Data Web,,
http://www.wikidata.org/entity/Q5270387,diagrammatic reasoning,http://www.wikidata.org/entity/Q1156402,reasoning
http://www.wikidata.org/entity/Q5270387,diagrammatic reasoning,http://www.wikidata.org/entity/Q7328862,visual thinking
http://www.wikidata.org/entity/Q5283178,distributed social network,http://www.wikidata.org/entity/Q180634,distributed computing
http://www.wikidata.org/entity/Q5283178,distributed social network,http://www.wikidata.org/entity/Q111381712,decentralized social network
http://www.wikidata.org/entity/Q5283209,distributional semantics,http://www.wikidata.org/entity/Q39645,semantics
http://www.wikidata.org/entity/Q5283209,distributional semantics,http://www.wikidata.org/entity/Q182557,computational linguistics
http://www.wikidata.org/entity/Q5333239,environmental humanities,http://www.wikidata.org/entity/Q80083,humanities
http://www.wikidata.org/entity/Q5333289,ecology and evolutionary biology,http://www.wikidata.org/entity/Q420,biology
http://www.wikidata.org/entity/Q5333460,economic entomology,http://www.wikidata.org/entity/Q39286,entomology
http://www.wikidata.org/entity/Q5341272,educational anthropology,http://www.wikidata.org/entity/Q23404,anthropology
http://www.wikidata.org/entity/Q5341279,educational data mining,http://www.wikidata.org/entity/Q12483,statistics
http://www.wikidata.org/entity/Q5341279,educational data mining,http://www.wikidata.org/entity/Q1988917,data analysis
http://www.wikidata.org/entity/Q5374252,empirical psychology,http://www.wikidata.org/entity/Q9418,psychology
http://www.wikidata.org/entity/Q5381194,environmental anthropology,http://www.wikidata.org/entity/Q23404,anthropology
http://www.wikidata.org/entity/Q5381223,environmental epidemiology,http://www.wikidata.org/entity/Q133805,epidemiology
http://www.wikidata.org/entity/Q5381223,environmental epidemiology,http://www.wikidata.org/entity/Q5381367,environmental studies
http://www.wikidata.org/entity/Q5381341,Environmental peacebuilding,,
http://www.wikidata.org/entity/Q5420356,existential generalization,,
http://www.wikidata.org/entity/Q5442878,feminist anthropology,http://www.wikidata.org/entity/Q23404,anthropology
http://www.wikidata.org/entity/Q5454658,fish physiology,http://www.wikidata.org/entity/Q60242,ichthyology
http://www.wikidata.org/entity/Q5454658,fish physiology,http://www.wikidata.org/entity/Q2432331,zoophysiology
http://www.wikidata.org/entity/Q5531026,gendered sexuality,,
http://www.wikidata.org/entity/Q5593683,Grammatical Framework,,
http://www.wikidata.org/entity/Q5700493,dental anthropology,http://www.wikidata.org/entity/Q12128,dentistry
http://www.wikidata.org/entity/Q5700493,dental anthropology,http://www.wikidata.org/entity/Q23404,anthropology
http://www.wikidata.org/entity/Q5728861,aquatic biology,http://www.wikidata.org/entity/Q420,biology
http://www.wikidata.org/entity/Q5728861,aquatic biology,http://www.wikidata.org/entity/Q4782809,aquatic science
http://www.wikidata.org/entity/Q2018526,arts,http://www.wikidata.org/entity/Q451967,intentional human activity
http://www.wikidata.org/entity/Q2051547,Q2051547,,
http://www.wikidata.org/entity/Q2083958,pattern,http://www.wikidata.org/entity/Q4184950,regularity
http://www.wikidata.org/entity/Q2089440,Q2089440,http://www.wikidata.org/entity/Q8434,education
http://www.wikidata.org/entity/Q2104932,Q2104932,,
http://www.wikidata.org/entity/Q2116028,psychological anthropology,http://www.wikidata.org/entity/Q23404,anthropology
http://www.wikidata.org/entity/Q2116028,psychological anthropology,http://www.wikidata.org/entity/Q28598,cultural anthropology
http://www.wikidata.org/entity/Q2116028,psychological anthropology,http://www.wikidata.org/entity/Q12572036,ethnopsychology
http://www.wikidata.org/entity/Q2151064,Q2151064,,
http://www.wikidata.org/entity/Q2183341,history of science and technology,http://www.wikidata.org/entity/Q200325,human history
http://www.wikidata.org/entity/Q2190864,Q2190864,,
http://www.wikidata.org/entity/Q2199239,Q2199239,,
http://www.wikidata.org/entity/Q2200417,cognition,http://www.wikidata.org/entity/Q781413,cognitive process
http://www.wikidata.org/entity/Q2200417,cognition,http://www.wikidata.org/entity/Q14912053,nervous system process
http://www.wikidata.org/entity/Q2219197,Information and communication technologies for development,,
http://www.wikidata.org/entity/Q2236011,Q2236011,,
http://www.wikidata.org/entity/Q2237912,Bio-aesthetics,,
http://www.wikidata.org/entity/Q2249329,forest ecology,http://www.wikidata.org/entity/Q7150,ecology
http://www.wikidata.org/entity/Q2249329,forest ecology,http://www.wikidata.org/entity/Q19924411,forestry science
http://www.wikidata.org/entity/Q2294986,smart object,http://www.wikidata.org/entity/Q2858615,electronic device
http://www.wikidata.org/entity/Q2295061,stellar astronomy,http://www.wikidata.org/entity/Q333,astronomy
http://www.wikidata.org/entity/Q2299570,somatology,http://www.wikidata.org/entity/Q23404,anthropology
http://www.wikidata.org/entity/Q2299570,somatology,http://www.wikidata.org/entity/Q219488,primatology
http://www.wikidata.org/entity/Q2303697,sorting,http://www.wikidata.org/entity/Q1914636,activity
http://www.wikidata.org/entity/Q2303697,sorting,http://www.wikidata.org/entity/Q36993249,arranging
http://www.wikidata.org/entity/Q2330408,data mapping,http://www.wikidata.org/entity/Q6723621,machine-readable data
http://www.wikidata.org/entity/Q2405851,geriatric dentistry,http://www.wikidata.org/entity/Q12128,dentistry
http://www.wikidata.org/entity/Q2465888,Secure multi-party computation,,
http://www.wikidata.org/entity/Q2474620,electrochemical engineering,http://www.wikidata.org/entity/Q43035,electrical engineering
http://www.wikidata.org/entity/Q2474620,electrochemical engineering,http://www.wikidata.org/entity/Q83588,chemical engineering
http://www.wikidata.org/entity/Q2485457,science education,http://www.wikidata.org/entity/Q8434,education
http://www.wikidata.org/entity/Q2485457,science education,http://www.wikidata.org/entity/Q1782301,study
http://www.wikidata.org/entity/Q2488768,non-monotonic logic,http://www.wikidata.org/entity/Q239179,non-classical logic
http://www.wikidata.org/entity/Q2488768,non-monotonic logic,http://www.wikidata.org/entity/Q1166618,mathematical logic
http://www.wikidata.org/entity/Q2498397,company data,http://www.wikidata.org/entity/Q138001724,organization data
http://www.wikidata.org/entity/Q2515896,Q2515896,,
http://www.wikidata.org/entity/Q2524420,new communication in business,,
http://www.wikidata.org/entity/Q12021618,Q12021618,http://www.wikidata.org/entity/Q352842,teaching
http://www.wikidata.org/entity/Q12029211,kinanthropology,http://www.wikidata.org/entity/Q23404,anthropology
http://www.wikidata.org/entity/Q12029211,kinanthropology,http://www.wikidata.org/entity/Q657632,kinesiology
http://www.wikidata.org/entity/Q12166572,counseling psychology,http://www.wikidata.org/entity/Q9418,psychology
http://www.wikidata.org/entity/Q12300677,Q12300677,http://www.wikidata.org/entity/Q8134,economics
http://www.wikidata.org/entity/Q12310624,Greenlandic and Arctic Studies,,
http://www.wikidata.org/entity/Q12336277,social research,http://www.wikidata.org/entity/Q42240,research
http://www.wikidata.org/entity/Q12535586,bioecology,http://www.wikidata.org/entity/Q7150,ecology
http://www.wikidata.org/entity/Q12572036,ethnopsychology,http://www.wikidata.org/entity/Q9418,psychology
http://www.wikidata.org/entity/Q12628474,Q12628474,,
http://www.wikidata.org/entity/Q12717855,radar meteorology,http://www.wikidata.org/entity/Q25508248,radio meteorology
http://www.wikidata.org/entity/Q12744095,invertebrate zoology,http://www.wikidata.org/entity/Q431,zoology
