qid,label,list,backlinks
Q113128838,'North American literature',academic_only,2
Q112970867,'Not-for-profit accounting and accountability',academic_only,0
Q110543534,'Not-for-profit law',academic_only,0
Q120969785,'OWL2 RL',academic_only,0
Q2305675,'Occitan literature',academic_only,4
Q119292336,'Occitan studies',academic_only,1
Q11139382,'Okinawanology',academic_only,0
Q55584434,'Old Nordic Religion',academic_only,0
Q10340699,'Olisipography',academic_only,0
Q120910089,'Ontobroker',academic_only,0
Q120969774,'Ontology mining',academic_only,0
Q120910083,'Ontology reasoning systems',academic_only,0
Q120910098,'Ontology search',academic_only,0
Q120969777,'Ontology use',academic_only,0
Q120969827,'Open Knowledge Extraction',academic_only,0
Q25378228,'Operational investment theory',academic_only,0
Q97203879,'Ornitonimy',academic_only,0
Q7104851,'Orthopaedic sports medicine',academic_only,0
Q623313,'Ottoman studies',academic_only,0
Q120910100,'PWO',academic_only,0
Q64800617,'Pacific Language Studies',academic_only,0
Q110419236,'Pacific Peoples artefacts',academic_only,0
Q113207995,'Pacific Peoples community and regional development',academic_only,0
Q113127789,'Pacific Peoples community governance and decision making',academic_only,0
Q110419243,'Pacific Peoples cultural history',academic_only,0
Q110408063,'Pacific Peoples culture, language and history',academic_only,12
Q110419434,'Pacific Peoples curatorial, archives and museum studies',academic_only,0
Q113203972,'Pacific Peoples diet and nutrition',academic_only,0
Q113208003,'Pacific Peoples economics',academic_only,0
Q113203814,'Pacific Peoples education',academic_only,1
Q113212295,'Pacific Peoples environmental knowledges',academic_only,0
Q110419450,'Pacific Peoples ethics',academic_only,0
Q113203886,'Pacific Peoples health and wellbeing',academic_only,5
Q113207946,'Pacific Peoples health promotion',academic_only,0
Q112660181,'Pacific Peoples land, culture and identity',academic_only,0
Q113207958,'Pacific Peoples life course',academic_only,0
Q113203733,'Pacific Peoples media, film, animation and photography',academic_only,0
Q113127694,'Pacific Peoples music and performing arts',academic_only,2
Q113127812,'Pacific Peoples perspectives',academic_only,0
Q113207972,'Pacific Peoples public health and wellbeing',academic_only,0
Q113212345,'Pacific Peoples sciences',academic_only,0
Q113127725,'Pacific Peoples society and community',academic_only,5
Q113127816,'Pacific Peoples sociological studies',academic_only,0
Q113207980,'Pacific Peoples theory of change models for health',academic_only,0
Q110408066,"Pacific people's knowledge",academic_only,7
Q124455513,'Pakistani linguistics',academic_only,0
Q125017173,'Palestine studies',academic_only,0
Q12408688,'Palestinian studies',academic_only,0
Q133248639,'Paper Analytical Device',academic_only,0
Q136528654,'Patristic Theology',academic_only,0
Q123493178,'Paul within Judaism',academic_only,0
Q127656899,'Pekingology',academic_only,0
Q7168250,'Performance psychology',academic_only,0
Q135274831,'Personality and Social Psychology',academic_only,0
Q110418873,'Pharmacology and pharmaceutical sciences',academic_only,0
Q9306342,'Philosophy and Humanities',academic_only,0
Q110419456,'Philosophy and religious studies',academic_only,0
Q2777850,'Philosophy, Politics and Economics',academic_only,0
Q13592481,'Physical cultural studies',academic_only,0
Q130239811,'Platform engineering',academic_only,0
Q922610,'Polish heraldry',academic_only,4
Q1463332,'Polish studies',academic_only,1
Q136488651,'Political relations with hypothetical aliens',academic_only,0
Q16269280,'Popular music studies',academic_only,0
Q116173051,'Portuguese language teaching',academic_only,1
Q138332594,'Portuguese philology',academic_only,0
Q1721024,'Portuguese studies',academic_only,1
Q115803746,'Post-Soviet studies',academic_only,0
Q110297602,'Post-harvest fisheries technologies (incl. transportation)',academic_only,0
Q119348104,'Post-translation studies',academic_only,0
Q112981099,'Poverty, inclusivity and wellbeing',academic_only,0
Q434198,'Pre-Columbian studies',academic_only,1
Q12179231,'Pre-Islamic literature',academic_only,0
Q7239242,'Pre-law',academic_only,0
Q15840974,'Primate archaeology',academic_only,0
Q109297617,'Probabilistic numerics',academic_only,0
Q120969830,'Property paths',academic_only,0
Q7251632,'Protestant ecclesiology',academic_only,0
Q695827,'Protohistory',academic_only,3
Q7256237,'Psychiatric epidemiology',academic_only,0
Q24887207,'Public finance',academic_only,0
Q112970717,'Public participation and community engagement',academic_only,2
Q3631294,'Punjabi literature',academic_only,2
Q1323170,'Quaker ecclesiology',academic_only,0
Q7269047,'Quantum finance',academic_only,0
Q122363403,'Quantum robotics',academic_only,0
Q120969829,'Question Answering over Linked Data',academic_only,0
Q2370897,'Quranic studies',academic_only,7
Q109734057,'R2RML',academic_only,0
Q120969784,'RDF Data Cube',academic_only,0
Q120969834,'RDF dataset profiling',academic_only,0
Q107646307,'Random social choice',academic_only,0
Q137602917,'Reception history',academic_only,0
Q25111456,'Renaissance studies',academic_only,0
Q3833033,'Romance linguistics',academic_only,0
Q1277348,'Romance studies',academic_only,12
Q2037434,'Romani studies',academic_only,0
Q2077256,'Romanian literature',academic_only,3
Q2175941,'Romanian studies',academic_only,0
Q67511251,'Royal Command and Staff College',academic_only,0
Q12354722,'Rumi studies',academic_only,0
Q122969414,'Russian language',academic_only,0
Q4261898,'Russian linguistics',academic_only,0
Q55693890,'Russian philology',academic_only,0
Q375470,'Russian studies',academic_only,3
Q115669585,'Rwandan studies',academic_only,0
Q120969807,'SHACL shape learning',academic_only,0
Q108107660,'STEM education',academic_only,2
Q108905184,'Saami language and culture',academic_only,0
Q120367159,'Saami language and literature',academic_only,0
Q12718141,'Saami linguistics',academic_only,4
Q115669616,'Sahel studies',academic_only,0
Q112107934,'Sanskrit literature',academic_only,0
Q29573983,'Saqafi',academic_only,0
Q120910094,'Scalable reasoning',academic_only,0
Q2228736,'Scalalogy',academic_only,0
Q922219,'Scandinavian studies',academic_only,4
Q116196774,'Scottish studies',academic_only,0
Q3952331,'Security Science',academic_only,0
Q62211950,'Semantic Sensor Network Ontology',academic_only,0
Q54837,'Semantic Web',academic_only,75
Q120910069,'Semantic Web of Things',academic_only,0
Q120910084,'Semantic browsing',academic_only,0
Q120969832,'Semantic entity annotation system',academic_only,0
Q7449072,'Semantic matching',academic_only,0
Q120910090,'Semantic publishing models',academic_only,0
Q2142577,'Semitic studies',academic_only,5
Q2272224,'Serbian studies',academic_only,0
Q26331146,'Serbo-Croatian studies',academic_only,0
Q101243133,'Shakespeare studies',academic_only,0
Q6817915,'Sharia Sciences',academic_only,0
Q12171528,'Shevchenko studies',academic_only,0
Q22948388,'Shilha literature',academic_only,0
Q17217481,'Shinanology',academic_only,0
Q114567052,'Shinto studies',academic_only,0
Q136458097,'Siberian studies',academic_only,0
Q115672782,'Sierra Leone studies',academic_only,0
Q137939741,'Signal and Information Processing',academic_only,0
Q121409207,'Sikh Studies',academic_only,0
Q9393074,'Sindhology',academic_only,0
Q135005825,'Singularity studies',academic_only,0
Q19862564,'Skaryna studies',academic_only,0
Q116250780,'Skolt Saami',academic_only,0
Q116250825,'Skolt Saami language and culture',academic_only,1
Q7539371,'Slavic literature',academic_only,9
Q156864,'Slavic studies',academic_only,18
Q111109173,'Slavonic palaeography',academic_only,0
Q4423818,'Slovak studies',academic_only,0
Q2294725,'Slovene studies',academic_only,0
Q112970946,'Small Business Management',academic_only,0
Q120910102,'Smart environments',academic_only,0
Q124704868,'Social Cartography',academic_only,0
Q137392723,'Social health',academic_only,1
Q113115861,'Sociological studies of crime',academic_only,0
Q26792203,'Solap',academic_only,0
Q112031785,'Solar-terrestrial interactions',academic_only,0
Q7560824,'Sonata theory',academic_only,0
Q149594,'Sorbian studies',academic_only,0
Q115669494,'South African studies',academic_only,0
Q105397778,'South Asia studies',academic_only,2
Q15609389,'South Asian languages',academic_only,2
Q149267,'South Asian literature',academic_only,4
Q118987766,'South and Southeast Asian languages',academic_only,1
Q113128868,'South-East Asian literature',academic_only,0
Q7569309,'Southeast Asian studies',academic_only,6
Q7571745,'Soviet and Communist studies',academic_only,0
Q111017081,'Soviet politics',academic_only,0
Q76243567,'Soviet studies',academic_only,2
Q11894281,'Sovietology',academic_only,0
Q66565628,'Spanish linguistics',academic_only,0
Q238499,'Spanish literature',academic_only,13
Q3381164,'Spanish philology',academic_only,0
Q94310568,'Spanish studies',academic_only,3
Q130857428,'Spatial biology',academic_only,0
Q9357109,'Sport theory',academic_only,0
Q112969953,'Statistical and quantitative genetics',academic_only,2
Q136276928,'Stochastic finance',academic_only,0
Q105972375,'Straintronics',academic_only,0
Q97338598,'Studies of Clothings and Textiles',academic_only,2
Q11626477,'Studies of Culture and Representation',academic_only,0
Q115669513,'Sudan studies',academic_only,0
Q2365225,'Sumerology',academic_only,0
Q110252355,'Sustainable agricultural development',academic_only,0
Q11698105,'Swedish studies',academic_only,0
Q129978142,'Sylheti studies',academic_only,1
Q129978132,'Sylheti/Practical Lessons',academic_only,0
Q7663197,'Syriac studies',academic_only,0
Q121201610,'Sámi Journalism from an Indigenous Perspective',academic_only,0
Q17149027,'Taiwan studies',academic_only,0
Q26830783,'Talmudic studies',academic_only,1
Q7681446,'Tamilology',academic_only,0
Q7683174,'Tangutology',academic_only,0
Q12471333,'Tax accounting',academic_only,2
Q120969800,'Taxonomy enrichment',academic_only,0
Q10504412,'Tea science',academic_only,0
Q126472910,'Technical Skills',academic_only,0
Q137184069,'Temporal Systems Research',academic_only,1
Q120910096,'Temporal reference system',academic_only,0
Q120910078,'Terminology generation',academic_only,0
Q110246148,'Testing, assessment and psychometrics',academic_only,0
Q174028,'Thai studies',academic_only,0
Q7782229,'Theological hermeneutics',academic_only,0
Q559770,'Thymology',academic_only,0
Q1864603,'Tibetologist',academic_only,0
Q1143760,'Tibetology',academic_only,0
Q115669553,'Togolese studies',academic_only,0
Q16706727,'Tolstoy studies',academic_only,0
Q120969799,'Topic evolution',academic_only,0
Q112939014,'Tourist behaviour and visitor experience',academic_only,0
Q10871911,'Traditional Chinese medicine and pharmacy',academic_only,0
Q7834086,'Transformation design',academic_only,0
Q6098912,'Turkish Language and Literature',academic_only,1
Q8427,'Turkology',academic_only,3
Q108398262,'Técnicas y Lenguajes de Medias',academic_only,0
Q11526189,'Tōhoku studies',academic_only,0
Q3487487,'US sociology',academic_only,0
Q4470675,'Ukrainian linguistics',academic_only,0
Q491679,'Ukrainian studies',academic_only,1
Q169411,'Unified Modeling Language',academic_only,50
Q21212481,'Urartology',academic_only,0
Q112971079,'Urban and regional economics',academic_only,1
Q1385705,'Urban morphology',academic_only,0
Q125843162,'Usable security',academic_only,0
Q22909581,'User Behavior Analytics',academic_only,0
Q2321196,'Usul al-fiqh',academic_only,4
Q1120985,'Vastu shastra',academic_only,0
Q29970507,'Vedic science',academic_only,1
Q64800955,"Vernacular Language (Tongan and Niuafo'ou)",academic_only,0
Q117286492,'Veterans studies',academic_only,0
Q110857459,'Victorian studies',academic_only,0
Q1708176,'Vietnamese studies',academic_only,0
Q55586006,'Viking and Medieval Norse Studies',academic_only,0
Q102345996,'Welfare biology',academic_only,0
Q7981983,'Welsh School',academic_only,0
Q16880640,'Welsh literature',academic_only,7
Q55586091,'West Nordic Studies: Governance and Sustainable Management',academic_only,0
Q16872093,'West Slavic Studies',academic_only,5
Q11629020,'Western medicine',academic_only,1
Q64711016,'Whiteness studies',academic_only,0
Q112980866,'Wildlife and habitat management',academic_only,1
Q329170,'Wissenschaft des Judentums',academic_only,0
Q1688921,'Yiddish studies',academic_only,0
Q115675891,'Yoruba studies',academic_only,0
Q111597209,'Yugoslav studies',academic_only,0
Q111795045,'Yugoslav studies',academic_only,0
Q115669479,'Zimbabwean studies',academic_only,0
Q7988481,'academic study of Western esotericism',academic_only,0
Q28135689,'access to justice',academic_only,0
Q2493125,'accidentology',academic_only,0
Q107514431,'accordion performance',academic_only,1
Q55713996,'accounting and auditing',academic_only,0
Q64687797,'accounting and finance',academic_only,0
Q82811,'acoustics',academic_only,40
Q64853859,'acoustics and audio technology',academic_only,0
Q108737665,'acquisition management',academic_only,0
Q127069206,'acridology',academic_only,0
Q110797464,'action table',academic_only,1
Q64686951,'actuarial mathematics',academic_only,0
Q121713,'acupuncture',academic_only,11
Q4680662,'adaptation',academic_only,0
Q12761879,'adenology',academic_only,0
Q5283295,'administration',academic_only,59
