pleiades_id,place_label,place_type,min_date,max_date,geonames_id,geonames_label,geonames_feature_code,wikidata_qid,wikidata_label,wikidata_latitude,wikidata_longitude,tgn_id,tgn_label,tgn_latitude,tgn_longitude,has_wikidata_match,has_tgn_match,has_temporal_signal,is_fully_triangulated,is_full_chain_wikidata_tgn
550469,Atarneus,"settlement, archaeological-site",-750,300,11398110,Atarneus,PPLQ,,,,,,,,,false,false,true,false,false
550491,Caicus (river),river,-550,2100,322277,,STM,Q1436746,Bakırçay,38.944166666667,26.998055555556,,,,,true,false,true,true,false
550496,Chios (settlement),"settlement, settlement-modern",-750,2099,259972,Chios,ISL,Q160483,Chios,38.4,26.016666666667,,,,,true,false,true,true,false
550496,Chios (settlement),"settlement, settlement-modern",-750,2099,259973,Chios,PPLA2,Q748832,Chios,38.3725,26.1375,,,,,true,false,true,true,false
550497,Chios (island),island,-550,2100,259970,Chios,ADM2,Q16332718,Chios Regional Unit,38.4167,26.0,,,,,true,false,true,true,false
550497,Chios (island),island,-550,2100,259970,Chios,ADM2,Q874192,Chios Prefecture,38.41666667,26.0,,,,,true,false,true,true,false
550497,Chios (island),island,-550,2100,259972,Chios,ISL,Q160483,Chios,38.4,26.016666666667,,,,,true,false,true,true,false
550497,Chios (island),island,-550,2100,8133821,,ADM3,Q1690590,Chios Municipality,38.4,26.016667,,,,,true,false,true,true,false
550506,Cyme,settlement,-750,640,11395900,Kyme,ANS,,,,,,,,,false,false,true,false,false
550533,Eresos,"settlement, hill",-750,2099,262629,Eresós,PPL,Q1018197,Eresos,39.169897,25.933797,,,,,true,false,true,true,false
550544,Gargara,settlement,-550,640,11398108,Gargara,PPLQ,,,,,,,,,false,false,true,false,false
550547,Gergis,settlement,-750,640,11428106,Gergis,PPLQ,,,,,,,,,false,false,true,false,false
550560,Hadrianoutherai,settlement,-30,2000,322165,,PPLA,Q199723,Balıkesir,39.651111111111,27.884166666667,,,,,true,false,true,true,false
550560,Hadrianoutherai,settlement,-30,2000,9538520,,ADM2,Q16028029,Altıeylül district,39.64527778,27.88333333,,,,,true,false,true,true,false
550585,Hypaipa,settlement,-330,640,11395822,Hypaipa,PPLQ,,,,,,,,,false,false,true,false,false
550595,Ilium/Troia,settlement,-3000,2100,298885,,ANS,Q22647,Troy,39.9575,26.238888888889,,,,,true,false,true,true,false
550648,Kisthene?,settlement,-550,-30,11398136,Kisthene,PPLQ,,,,,,,,,false,false,true,false,false
550650,Klazomenai (earlier),settlement,-3000,640,413699,,ISL,Q6027650,Karantina Island,38.373333333333,26.786666666667,,,,,true,false,true,true,false
550651,Klazomenai (later),"settlement, island",-550,2099,413699,,ISL,Q6027650,Karantina Island,38.373333333333,26.786666666667,,,,,true,false,true,true,false
550693,Lemnos (island),island,1500,2100,258293,Lemnos,ISL,Q192483,Lemnos,39.916666666667,25.25,,,,,true,false,true,true,false
550693,Lemnos (island),island,1500,2100,8133757,,ADM3,Q644192,Limnos Municipality,39.916667,25.25,,,,,true,false,true,true,false
550696,Lesbos (island),island,-750,2100,256866,Mytilene,PPLA,Q189059,Mytilene,39.1047,26.5536,,,,,true,false,true,true,false
550696,Lesbos (island),island,-750,2100,258465,Lesbos,ADM2,Q214219,Lesbos Prefecture,39.166666666667,26.333333333333,,,,,true,false,true,true,false
550696,Lesbos (island),island,-750,2100,258466,Lesbos Island,ISL,Q128087,Lesbos,39.21,26.28,,,,,true,false,true,true,false
550696,Lesbos (island),island,-750,2100,8133755,,ADM3,Q2520681,Lesbos Municipality,39.166667,26.333333,,,,,true,false,true,true,false
550738,Methymna,settlement,-750,640,256879,Míthymna,PPL,Q132198,Mithymna,39.36861,26.18056,,,,,true,false,true,true,false
550741,Metropolis,"settlement, archaeological-site",-330,640,11395907,Metropolis,ANS,,,,,,,,,false,false,true,false,false
550755,Myrina,"settlement, archaeological-site",-750,640,256930,Myrina,PPLA3,Q2310605,Myrina,39.8782,25.0636,,,,,true,false,true,true,false
550763,Mytilene,settlement,-750,2099,256866,Mytilene,PPLA,Q189059,Mytilene,39.1047,26.5536,,,,,true,false,true,true,false
550769,Nape?,settlement,-750,300,256651,Nápi,PPL,Q12881433,Napi,39.27,26.2875,,,,,true,false,true,true,false
550771,Naulochon/Smyrna/Palaia Smyrna,"settlement, archaeological-site",-1750,2100,11361421,Izmir,PRT,,,,,,,,,false,false,true,false,false
550771,Naulochon/Smyrna/Palaia Smyrna,"settlement, archaeological-site",-1750,2100,311042,,HBR,Q5998368,Port of İzmir,38.442222222222,27.1525,,,,,true,false,true,true,false
550771,Naulochon/Smyrna/Palaia Smyrna,"settlement, archaeological-site",-1750,2100,311044,,ADM1,Q344490,İzmir Province,38.418888888889,27.129722222222,1001053,İzmir Province,38.418888888889,27.129722222222,true,true,true,true,true
550771,Naulochon/Smyrna/Palaia Smyrna,"settlement, archaeological-site",-1750,2100,311046,,PPLA,Q35997,İzmir,38.41273,27.13838,,,,,true,false,true,true,false
550771,Naulochon/Smyrna/Palaia Smyrna,"settlement, archaeological-site",-1750,2100,321743,,PPLA2,Q812591,Bayraklı district,38.462222222222,27.166666666667,,,,,true,false,true,true,false
550771,Naulochon/Smyrna/Palaia Smyrna,"settlement, archaeological-site",-1750,2100,7732715,,ADM2,Q812591,Bayraklı district,38.462222222222,27.166666666667,,,,,true,false,true,true,false
550782,Oinousa (island),island,2000,2099,256329,Oinousses,PPLA3,Q110475815,Oinousses,38.51458,26.22241,,,,,true,false,true,true,false
550812,Pergamum,settlement,-1750,2100,321426,,PPL,Q737822,Bergama,39.1191544,27.1777296,,,,,true,false,true,true,false
550812,Pergamum,settlement,-1750,2100,7732716,,ADM2,Q1911139,Bergama district,39.1225,27.181666666667,,,,,true,false,true,true,false
550812,Pergamum,settlement,-1750,2100,7732716,,ADM2,Q737822,Bergama,39.1191544,27.1777296,,,,,true,false,true,true,false
550812,Pergamum,settlement,-1750,2100,9587350,,ANS,Q18986,Pergamon,39.116667,27.183333,,,,,true,false,true,true,false
550822,Philadelpheia,"settlement, settlement-modern",-330,2100,324172,,PPLA2,Q138280,Alaşehir,38.35,28.516666666667,,,,,true,false,true,true,false
550823,Phocaea,"settlement, settlement-modern",-750,2100,314903,,PPLA2,Q1921294,Foça district,38.668888888889,26.752777777778,,,,,true,false,true,true,false
550823,Phocaea,"settlement, settlement-modern",-750,2100,314903,,PPLA2,Q49277475,Foça,38.670277777778,26.756666666667,,,,,true,false,true,true,false
550851,Pyrra,settlement,-750,300,11887283,Pyrra,PPLH,,,,,,,,,false,false,true,false,false
550867,Sardis/Hyde?,settlement,-1750,2000,301495,,PPL,,,,,,,,,false,false,true,false,false
550867,Sardis/Hyde?,settlement,-1750,2000,301496,,PPL,Q6579571,Sart,38.4976846,28.0432623,,,,,true,false,true,true,false
550867,Sardis/Hyde?,settlement,-1750,2000,9986360,,ANS,Q232615,Sardis,38.488333,28.040278,,,,,true,false,true,true,false
550892,Smintheion,"sanctuary, settlement, temple-2",-750,2100,313660,,PPLA3,Q6703263,Gülpınar,39.53194444,26.11944444,,,,,true,false,true,true,false
550893,Smyrna/Eurydikeia,"settlement, settlement-modern",-550,2100,311046,,PPLA,Q35997,İzmir,38.41273,27.13838,,,,,true,false,true,true,false
550911,Tenedos,"settlement, settlement-modern",-750,2100,320700,,PPLA2,Q211817,Bozcaada,39.816666666667,26.05,,,,,true,false,true,true,false
550911,Tenedos,"settlement, settlement-modern",-750,2100,320700,,PPLA2,Q49277292,Bozcaada,39.835,26.069722222222,,,,,true,false,true,true,false
550911,Tenedos,"settlement, settlement-modern",-750,2100,320701,,ISL,Q211817,Bozcaada,39.816666666667,26.05,,,,,true,false,true,true,false
550912,Tenedos (island),island,-750,2100,320700,,PPLA2,Q211817,Bozcaada,39.816666666667,26.05,,,,,true,false,true,true,false
550912,Tenedos (island),island,-750,2100,320700,,PPLA2,Q49277292,Bozcaada,39.835,26.069722222222,,,,,true,false,true,true,false
550912,Tenedos (island),island,-750,2100,320701,,ISL,Q211817,Bozcaada,39.816666666667,26.05,,,,,true,false,true,true,false
550913,Teos,"settlement, settlement-modern",-750,2100,300865,,PPL,Q31189722,Sığacık,38.194166666667,26.785833333333,,,,,true,false,true,true,false
550913,Teos,"settlement, settlement-modern",-750,2100,8224451,,ANS,Q17586,Teos,38.177222222222,26.785,,,,,true,false,true,true,false
556854756,Roman amphitheater of Italica,amphitheatre,-30,2100,10942140,Anfiteatro de Italica,ANS,Q648075,Amphitheatre of Italica,37.44388889,-6.04666667,,,,,true,false,true,true,false
557240924,Nuraghe S'Ortali 'e su Monti,nuraghe,-2000,2100,10338865,Area Archeologica e Nuraghe S'Ortali 'e Su Monti,ANS,,,,,,,,,false,false,true,false,false
558465760,Saranta Ekklēsiai,settlement,300,2100,743166,,PPLA,Q206903,Kırklareli,41.734722222222,27.225277777778,,,,,true,false,true,true,false
558659669,Hephaisteion,"church-2, archaeological-site, temple-2",-550,2100,8260617,,TMPL,Q756824,Temple of Hephaestus,37.975616666667,23.721391666667,,,,,true,false,true,true,false
560130183,Byrsa,fort,-750,2100,8378599,,HLL,Q1018648,Byrsa,36.85222222,10.32388889,,,,,true,false,true,true,false
560149180,Catacomba di San Giovanni,"aqueduct, cemetery",-30,2100,11126735,Catacomba di San Giovanni,HSTS,,,,,,,,,false,false,true,false,false
560221,Aegaeum Mare,water-open,-550,2100,265695,Aegean Sea,SEA,Q34575,Aegean Sea,38.5,25.3,,,,,true,false,true,true,false
560230,Antikythera (island),island,-30,2100,265080,Antikythera,ISL,Q213730,Antikythera,35.864166666667,23.305,,,,,true,false,true,true,false
560353,Cyclades Islands,"archipelago, island",-550,300,259819,Nomós Kykládon,ADM2,Q1228835,Cyclades Prefecture,,,,,,,true,false,true,true,false
560353,Cyclades Islands,"archipelago, island",-550,300,259820,Cyclades,ISLS,Q171132,Cyclades,37.0,25.166666666667,,,,,true,false,true,true,false
560720,Platea (island),island,-30,2100,261200,Kamilonísi,ISL,Q21684529,Chamili,35.86277778,26.22694444,,,,,true,false,true,true,false
568637774,Arch of Trajan at Benevento,arch,-30,2100,10292645,Arco di Traiano,ARCH,Q2142241,Arch of Trajan,41.1325,14.77916667,,,,,true,false,true,true,false
569531631,Peshawar,settlement,1700,2100,1168195,Peshawar,ADM2,Q549467,Peshawar District,34.0,71.75,,,,,true,false,true,true,false
569531631,Peshawar,settlement,1700,2100,1168197,Peshawar,PPLA,Q1113311,Peshawar,34.014444444444,71.5675,,,,,true,false,true,true,false
570027,Abia,"castle, settlement, settlement-modern",-330,2099,264329,Avia,PPL,Q16322589,Avia,36.966327,22.142329,,,,,true,false,true,true,false
570028,Achaea/Achaia (region),region,-750,640,265712,Achaea,RGN,,,,,,,,,false,false,true,false,false
570028,Achaea/Achaia (region),region,-750,640,8133669,,ADM3,Q2001120,Aigialeia Municipality,38.166667,22.116667,,,,,true,false,true,true,false
570040,Aigai,settlement,-750,300,265504,Aegae,PPL,Q2827911,Aiges,38.10277778,22.36138889,,,,,true,false,true,true,false
570043,Aigeira,settlement,-750,300,265498,Aigeira,PPL,Q1298059,Aigeira,38.1465,22.3552,,,,,true,false,true,true,false
570049,Aigion,settlement,-750,2099,265500,Aigio,PPLA3,Q212686,Aigio,38.250555555556,22.081111111111,,,,,true,false,true,true,false
570051,Aigosthena,"settlement, port, fort",-550,640,265530,Porto Germeno,PPL,Q2827860,Aigosthena,38.14738889,23.22855556,,,,,true,false,true,true,false
570059,Akrokorinthos,"sanctuary, settlement, fort",-750,2100,265410,Acrocorinth,ANS,Q420810,Acrocorinth,37.89142,22.870921,,,,,true,false,true,true,false
570062,Alea,settlement,-550,300,265367,Alea,PPL,Q1154499,Alea Municipal Unit,37.75,22.43333333,,,,,true,false,true,true,false
570062,Alea,settlement,-550,300,265367,Alea,PPL,Q2640585,Alea,37.751388888889,22.425833333333,,,,,true,false,true,true,false
570065,Alipheira,settlement,-750,300,265340,Alífeira,PPL,Q2041296,Alifeira,37.53972244,21.8619442,,,,,true,false,true,true,false
570067,Alphe(i)os (river),river,-30,2100,265346,Alfeiós,PPL,Q21588692,Alfeios,37.653055555556,21.505833333333,,,,,true,false,true,true,false
570074,Amyklai,settlement,-750,2099,265163,Amíklai,PPL,Q482034,Amykles,37.02916667,22.44833333,,,,,true,false,true,true,false
570079,Andania,settlement,-750,300,265088,Andanía,PPL,Q21601731,Andania,37.2662,21.9849,,,,,true,false,true,true,false
570083,Anigraia,label,,,10281309,Anigraia,HTL,,,,,,,,,false,false,false,false,false
570089,Aperopia (island),island,-30,2100,263012,Nisí Dokós,ISL,Q1140015,Dokos,37.333113888889,23.321338888889,,,,,true,false,true,true,false
570090,Apesas (mountain),mountain,-750,2100,262288,Foukás,MT,Q25069696,Phoukas,37.86086,22.737829,,,,,true,false,true,true,false
570098,Arachnaion (mountain),"mountain, church",-550,2100,254594,Profítis Ilías,PK,Q24992945,Profitis Ilias (Epidauria),37.66667,23.06667,,,,,true,false,true,true,false
570098,Arachnaion (mountain),"mountain, church",-550,2100,264718,Arachnaío Óros,MT,Q17521327,Arachnaion,37.6408,22.9683,,,,,true,false,true,true,false
570098,Arachnaion (mountain),"mountain, church",-550,2100,264719,Arachnaio,PPL,Q15726385,Arachneo,37.67805556,22.95777778,,,,,true,false,true,true,false
570102,Arcadia,region,-750,300,264644,Arcadia,ADM2,Q170054,Arcadia Regional Unit,37.4936,22.3559,,,,,true,false,true,true,false
570104,Argolis,"region, label",-750,300,264673,Argolida,ADM2,Q191897,Argolida Regional Unit,37.666666666667,22.833333333333,,,,,true,false,true,true,false
570106,Argos,"settlement, archaeological-site",-750,300,11710914,Argos,AIRQ,Q107346030,Argos airfield,37.659209,22.703916,,,,,true,false,true,true,false
570106,Argos,"settlement, archaeological-site",-750,300,264670,Argos,PPLA3,Q189901,Argos,37.633333333333,22.729166666667,,,,,true,false,true,true,false
570107,Aris (river),river,,,264650,Áris,PPL,Q1158903,Aris,37.0995,22.0054,,,,,true,false,false,false,false
570122,Asea,"settlement, archaeological-site",-750,300,264513,Aséa,PPL,Q692454,Asea,37.419295,22.261328,,,,,true,false,true,true,false
570123,Asinaeus/Coronaeus Sinus,water-open,-30,2100,257150,Gulf of Kalamata,BAY,Q1474634,Messenian Gulf,36.861111111111,22.060833333333,,,,,true,false,true,true,false
570124,Asine,settlement,-750,300,264496,Asini,PPL,Q12874108,Asíni,37.545,22.864444444444,,,,,true,false,true,true,false
570129,Asopos,"ruin, settlement",-550,300,264481,Asopós,PPL,Q21601181,Asopos,36.729722222222,22.854444444444,,,,,true,false,true,true,false
570134,Astron,"settlement, settlement-modern",-550,2099,255764,Paralio Astros,PPL,Q7134913,Paralio Astros,37.416666666667,22.766111111111,,,,,true,false,true,true,false
570138,Athenaion (fortification),"fort-2, ruin",-550,300,264370,Athínaio,PPL,Q4813666,Athinaio,37.40327,22.24581,,,,,true,false,true,true,false
570142,Aulon,unknown,-550,300,264311,Avlón,PPL,Q21601855,Avlonas,37.36525,21.80202,,,,,true,false,true,true,false
570146,Balyra (river),river,-30,2099,252334,Valýra,PPL,Q2025137,Valira,37.1646,21.983,,,,,true,false,true,true,false
570148,Bassai,temple-2,-750,2100,7627580,,TMPL,,,,,,,,,false,false,true,false,false
570150,Belbina (island),island,-30,2100,263613,Nisís Áyios Yeóryios,ISL,Q393940,Agios Georgios,37.475,23.925,,,,,true,false,true,true,false
570172,Charadros (river),river,-30,2100,260085,Charadros,STM,Q3558316,Charadros,38.290277777778,21.763333333333,,,,,true,false,true,true,false
570172,Charadros (river),river,-30,2100,260087,Cháradros,PPL,Q21560708,Charadro,38.260277777778,21.81,,,,,true,false,true,true,false
570181,Corinthiacus Sinus,water-open,-30,2099,259291,Gulf of Corinth,BAY,Q209682,Gulf of Corinth,38.2,22.5,,,,,true,false,true,true,false
570182,Corinthus/Korinthos,"settlement, archaeological-site",-750,2100,259289,Corinth,PPLA2,Q103011,Corinth,37.938611111111,22.927222222222,,,,,true,false,true,true,false
570182,Corinthus/Korinthos,"settlement, archaeological-site",-750,2100,264638,Ancient Corinth,PPL,Q22681231,Archaea Korinthos,37.9075,22.88111111,,,,,true,false,true,true,false
570182,Corinthus/Korinthos,"settlement, archaeological-site",-750,2100,8354442,,ANS,Q1363688,Ancient Corinth,37.905785,22.878741,,,,,true,false,true,true,false
570186,Cythera (island),island,-30,2100,259709,Cythera Island,ISL,Q207239,Kythira,36.2575,22.9975,,,,,true,false,true,true,false
570186,Cythera (island),island,-30,2100,259710,Cythera,PPLA3,Q11855334,Kythera,36.149669444444,22.987902777778,,,,,true,false,true,true,false
570186,Cythera (island),island,-30,2100,8133702,,ADM3,Q1493246,Kythira Municipality,36.25747,22.97602,,,,,true,false,true,true,false
570202,Dorion,settlement,-750,300,262993,Dório,PPL,Q12212140,Dorio,37.28777778,21.85611111,,,,,true,false,true,true,false
570215,Elektra (river of Messenia),river,-30,2099,261801,Iléktra,PPL,Q21601679,Ilektra,37.298888888889,21.925277777778,,,,,true,false,true,true,false
570216,Sanctuary of Eleusinian Demeter in Laconia,sanctuary,-550,2100,261448,Kalívia Sokhás,PPL,Q21601354,Kalyvia Sochas,37.01695,22.41906,,,,,true,false,true,true,false
570220,Elis (city),"settlement, archaeological-site, theatre",-750,300,256615,Ílis,PPL,Q21588422,Archaia Ilida,37.883055555556,21.385,,,,,true,false,true,true,false
570220,Elis (city),"settlement, archaeological-site, theatre",-750,300,261790,Ílis,ANS,Q6536845,Ancient Elis,37.66666667,21.5,,,,,true,false,true,true,false
570220,Elis (city),"settlement, archaeological-site, theatre",-750,300,7732667,,ANS,Q217667,Elis,37.892222222222,21.374444444444,,,,,true,false,true,true,false
570221,Elis (region),region,-550,300,256615,Ílis,PPL,Q21588422,Archaia Ilida,37.883055555556,21.385,,,,,true,false,true,true,false
570221,Elis (region),region,-550,300,261790,Ílis,ANS,Q6536845,Ancient Elis,37.66666667,21.5,,,,,true,false,true,true,false
570221,Elis (region),region,-550,300,7732667,,ANS,Q217667,Elis,37.892222222222,21.374444444444,,,,,true,false,true,true,false
570229,Epidauros Limera,settlement,-750,2099,7372038,,ANS,,,,,,,,,false,false,true,false,false
570231,Epitalion,settlement,-550,300,262636,Epitálio,PPL,Q5259102,Epitalio,37.62666667,21.49333333,,,,,true,false,true,true,false
570236,Erineos,settlement,-750,300,254135,Ákra Salmeníkos,PT,Q1142633,Erineos,38.3,22.0,,,,,true,false,true,true,false
570236,Erineos,settlement,-750,300,258634,Lambírion,PPL,Q21560110,Lampiri,38.310833333333,21.988888888889,,,,,true,false,true,true,false
570237,Erymanthos (river),river,-30,2099,262619,Erýmanthos,MT,Q1363703,Mount Erymanthos,37.971388888889,21.838333333333,,,,,true,false,true,true,false
570238,Erymanthos M.,mountain,-30,2100,262619,Erýmanthos,MT,Q1363703,Mount Erymanthos,37.971388888889,21.838333333333,,,,,true,false,true,true,false
570257,Genesion/Apobathmoi,settlement,-750,300,259696,Kiveri,PPL,Q3566833,Kivéri,37.524444444444,22.73,,,,,true,false,true,true,false
570264,Glaukos (river),river,-30,300,262042,Gláfkos Potamós,STM,Q3558323,Glafkos,38.215277777778,21.716111111111,,,,,true,false,true,true,false
570264,Glaukos (river),river,-30,300,262043,Gláfkos,PPLX,Q8066867,Zarouchleika,38.2214,21.7326,,,,,true,false,true,true,false
570268,Gyth(e)ion,"settlement, port, theatre, bath",-750,300,251297,Gytheion,PPLA3,Q992256,Gytheio,36.76166667,22.56611111,,,,,true,false,true,true,false
570281,Helike,"settlement, archaeological-site",-750,300,11395653,Helike,PPLW,,,,,,,,,false,false,true,false,false
570287,Heraia,"settlement, settlement-modern",-750,2099,11395680,Heraia,PPLQ,,,,,,,,,false,false,true,false,false
570299,Hydroussa/Hydrea (island),island,1700,2100,261821,Hydra,ISL,Q208319,Hydra,37.335,23.4725,,,,,true,false,true,true,false
