place_id,pleiades_id,wikidata_qid,label,place_type,latitude,longitude,bbox,min_date,max_date,description,pleiades_uri,created,modified
plc_560221,560221,Q34575,Aegaeum Mare,water-open,38.9139570674,24.9172407527,"20.8369638, 35.26711, 29.2996224, 42.6106123",-550,2100,The Aegean Sea is the largest body of water between Greece and Asia Minor and an embayment of the Mediterranean Sea.,https://pleiades.stoa.org/places/560221,2024-02-13T20:17:53Z,2026-02-04T03:11:47Z
plc_462075,462075,Q109576,Aegates (islands),archipelago,37.9508717413,12.1939105652,"12.0280225, 37.9310758, 12.3390689, 37.9931046",-550,2100,"The Egadi Islands, a small group of mountainous islands northwest of Sicily.",https://pleiades.stoa.org/places/462075,2010-11-11T15:06:31Z,2025-07-09T13:46:21Z
plc_579844,579844,Q191082,Aegina (island),island,37.7345625132,23.4893020837,"23.4174315, 37.6735755, 23.5652998, 37.775114",-750,2100,"An island in the Saronic gulf that is surrounded by Attica, Megaris, and Epidaurus.",https://pleiades.stoa.org/places/579844,2024-02-24T00:39:04Z,2024-02-25T21:44:06Z
plc_746700,746700,Q134762,Aelana/Aila,"fortified-settlement, settlement, port",29.5306345642,34.999966317,"34.9987826, 29.5296067, 35.0010863, 29.5315807",-2600000,2099,The city of Aqaba on the Red Sea.,https://pleiades.stoa.org/places/746700,2009-09-22T08:52:17Z,2025-12-10T19:41:31Z
plc_432648,432648,Q189387,Aenaria/Pithekoussai (island),island,40.7277000128,13.9048949782,"13.8508534, 40.6919586, 13.965339, 40.7617628",-550,2100,Aenaria/Pithekoussai Ins. (modern Ischia) is a volcanic island located in the northern part of the Bay of Naples.,https://pleiades.stoa.org/places/432648,2010-11-11T23:22:34Z,2025-07-11T13:21:26Z
plc_118547,118547,Q14369,Aenus (river),river,47.5210772749,11.603403663,"9.6664501, 46.4064857, 13.4848012, 48.5746428",1700,2100,The Inn river is a right tributary of the Danube.,https://pleiades.stoa.org/places/118547,2010-06-11T21:04:45Z,2026-01-10T20:37:04Z
plc_462076,462076,Q179883,Aeoliae (islands),archipelago,38.5798384282,14.882582216,"14.3390351, 38.4042, 15.213, 38.789",-550,2100,A volcanic archipelago in the Tyrrhenian Sea composed of eight islands.,https://pleiades.stoa.org/places/462076,2010-11-11T15:06:32Z,2025-03-26T23:50:39Z
plc_678004,678004,Q2561767,Aere,settlement,33.071101,36.185274,"36.185274, 33.071101, 36.185274, 33.071101",-30,640,"An ancient place, cited: BAtlas 69 D3 Aere",https://pleiades.stoa.org/places/678004,2009-09-16T19:59:49Z,2012-10-23T15:42:48Z
plc_432652,432652,Q16187,Aesernia,settlement,41.596276,14.2324325,"14.230823, 41.594348, 14.234042, 41.598204",-330,2100,An ancient settlement (modern Isernia in Italy),https://pleiades.stoa.org/places/432652,2019-10-02T10:33:39Z,2023-04-01T20:35:22Z
plc_413002,413002,Q30026428,Aesis,settlement,43.522416,13.243375,"13.243375, 43.522416, 13.243375, 43.522416",-330,2100,An Umbrian town that became a colonia civium Romanorum under the name of Aesis in 247 B.C.,https://pleiades.stoa.org/places/413002,2018-06-07T23:38:05Z,2025-03-21T20:21:28Z
plc_413003,413003,Q30026428,Aesis (river),river,43.4325529364,13.1078070639,"12.9434282, 43.2453672, 13.3729853, 43.6429105",-30,2100,Aesis fl. (modern Esino river) is a river of the Marche region of Italy and flows into the Adriatic Sea.,https://pleiades.stoa.org/places/413003,2010-11-12T15:24:37Z,2025-06-27T21:35:50Z
plc_772,772,Q497321,Aethusa (island),island,35.8657228387,12.867635727,"12.8483777, 35.8543605, 12.8839267, 35.8759466",-30,2100,"One of the Pelagie Islands in the Mediterranean Sea, used as a naval base by the Romans during the Punic Wars.",https://pleiades.stoa.org/places/772,2010-06-24T14:10:50Z,2025-07-24T17:32:26Z
plc_147985,147985,Q191396,Agatha,settlement,43.305832,3.473132,"3.473132, 43.305832, 3.473132, 43.305832",-750,2100,"Agatha (modern Agde), also known as Agatha Tyche, was a colonial foundation of ca. 525 B.C. The colony was founded by Phocaean Greeks from Massilia.",https://pleiades.stoa.org/places/147985,2018-06-07T20:36:00Z,2019-01-14T11:24:16Z
plc_108729,108729,Q702534,Agedincum,"settlement, amphitheatre",48.1978885,3.2855855,"3.284003, 48.197748, 3.287168, 48.198029",-330,2100,A settlement located at the Yonne-Vanne confluence in the territory of the Senones.,https://pleiades.stoa.org/places/108729,2018-06-07T21:11:56Z,2026-01-31T03:00:18Z
plc_874304,874304,Q32083,Aghtamar,fort-2,38.3399218101,43.0370532062,"43.0367558, 38.3395754, 43.0374225, 38.3402421",300,640,"An ancient place, cited: BAtlas 89 F2 Aghtamar",https://pleiades.stoa.org/places/874304,2010-10-05T17:47:20Z,2025-04-10T00:51:29Z
plc_138169,138169,Q700351,Aginnum,"settlement, theatre",44.204908,0.62001,"0.619245, 44.203025, 0.620775, 44.206791",-30,2100,Aginnum (modern Agen) was the capital of the Nitiobriges in Gaul.,https://pleiades.stoa.org/places/138169,2018-06-07T23:26:20Z,2024-05-26T17:37:06Z
plc_807514119,807514119,Q395367,Agora of Athens,"agora, archaeological-site",37.975504201,23.72264864,"23.7203413, 37.9728296, 23.7252726, 37.9768073",-750,2100,The marketplace of the ancient city of Athens in Greece.,https://pleiades.stoa.org/places/807514119,2024-02-24T00:41:27Z,2025-10-19T14:21:43Z
plc_540599,540599,Q396807,Agrinion,"settlement, settlement-modern",38.6483235,21.3739396,"21.3739396, 38.6483235, 21.3739396, 38.6483235",-550,2100,"An ancient place, cited: BAtlas 55 A3 Agrinion",https://pleiades.stoa.org/places/540599,2025-09-16T10:32:05Z,2025-09-16T10:44:31Z
plc_490669577,490669577,Q1632598,Agudo,"settlement, settlement-modern",38.9808507,-4.8709439,"-4.8709439, 38.9808507, -4.8709439, 38.9808507",640,2100,A Spanish village located in the west of the province of Ciudad Real that belonged to the kingdom of Alfonso X.,https://pleiades.stoa.org/places/490669577,2016-11-22T18:22:13Z,2018-02-07T22:06:12Z
plc_187265,187265,Q398648,Aguntum,"settlement, archaeological-site",46.8276784004,12.8230826062,"12.8211383, 46.8263771, 12.8250403, 46.8293675",-30,2100,Aguntum was an ancient settlement of Noricum that received municipal status under Claudius.,https://pleiades.stoa.org/places/187265,2010-06-23T12:48:26Z,2024-09-08T00:41:56Z
plc_462082,462082,Q30021997,Agyrium,"settlement, fort",37.65624055,14.5259926,"14.522598, 37.6549841, 14.5293872, 37.657497",-550,2100,"An ancient place, cited: BAtlas 47 F3 Agyrium",https://pleiades.stoa.org/places/462082,2018-06-07T19:48:58Z,2025-06-24T03:44:32Z
plc_884111,884111,Q911727,Aharawan,settlement,38.471721,47.05772,"47.05772, 38.471721, 47.05772, 38.471721",300,640,"An ancient place, cited: BAtlas 90 C2 Aharawan",https://pleiades.stoa.org/places/884111,2010-10-05T20:16:27Z,2012-10-20T23:58:18Z
plc_491511,491511,Q798872,Aiane,settlement,40.165157,21.820987,"21.820987, 40.165157, 21.820987, 40.165157",-750,300,"An ancient place, cited: BAtlas 50 A4 Aiane",https://pleiades.stoa.org/places/491511,2025-09-16T10:39:25Z,2025-09-16T10:45:53Z
plc_570040,570040,Q2827911,Aigai,settlement,38.154879,22.314637,"22.314637, 38.154879, 22.314637, 38.154879",-750,300,An ancient settlement of Achaia in the Peloponnese. Modern Akrata.,https://pleiades.stoa.org/places/570040,2010-09-20T20:42:30Z,2025-03-28T13:52:31Z
plc_589676,589676,Q1225372,Aigaion,mountain,35.1089886667,25.4962815333,"25.4711474, 35.0928011, 25.5204486, 35.1181145",-750,2100,"A mountain range in eastern Crete, known today as Dikti (Dicte).",https://pleiades.stoa.org/places/589676,2024-02-02T00:04:19Z,2024-02-02T01:45:28Z
plc_491512,491512,Q213916,Aigeai,settlement,40.480092,22.321872,"22.321872, 40.480092, 22.321872, 40.480092",-750,2100,"An ancient settlement most noted for the discovery, in 1977, of Macedonian royal tombs at the site.",https://pleiades.stoa.org/places/491512,2023-08-12T11:12:11Z,2024-04-22T14:41:51Z
plc_570043,570043,Q1298059,Aigeira,settlement,38.12855,22.3782,"22.3782, 38.12855, 22.3782, 38.12855",-750,300,"An ancient place, cited: BAtlas 58 C1 Aigeira",https://pleiades.stoa.org/places/570043,2018-06-07T21:21:38Z,2023-08-12T11:19:32Z
plc_599476,599476,Q21693438,Aigiale,settlement,36.90637,25.998408,"25.998408, 36.90637, 25.998408, 36.90637",-750,640,"An ancient place, cited: BAtlas 61 B4 Aigiale",https://pleiades.stoa.org/places/599476,2018-06-08T11:29:51Z,2023-11-30T12:13:37Z
plc_579853,579853,Q191082,Aigina (settlement),settlement,37.750149,23.423668,"23.423668, 37.750149, 23.423668, 37.750149",-750,640,The primary ancient settlement on the Aegean island of the same name.,https://pleiades.stoa.org/places/579853,2023-12-18T22:17:23Z,2023-12-18T22:56:35Z
plc_570049,570049,Q212686,Aigion,settlement,38.252707,22.081952,"22.081952, 38.252707, 22.081952, 38.252707",-750,2099,"A city-state of ancient Achaea that numbered as one of the 12 Achaean cities. The city was located 30 stades from Rhypae, and 40 stades from Helice.",https://pleiades.stoa.org/places/570049,2018-06-07T23:12:28Z,2026-01-27T20:28:22Z
plc_570051,570051,Q2827860,Aigosthena,"settlement, port, fort",38.1474328836,23.2279608217,"23.2244934, 38.1459141, 23.229863, 38.1487629",-550,640,"Aigosthena was a fortified city of in the Megaris that served as one of Megara's ports. In the Hellenistic period, it became an autonomous city.",https://pleiades.stoa.org/places/570051,2024-07-01T19:15:14Z,2024-07-01T19:20:50Z
plc_462084,462084,Q996782,Aigousa (island),island,37.9310758,12.3286129,"12.3286129, 37.9310758, 12.3286129, 37.9310758",-750,2100,Aigousa Ins. - meaning 'goat island' - is an island west of Sicily that was the scene of a major naval engagement of the First Punic War.,https://pleiades.stoa.org/places/462084,2018-06-07T21:09:55Z,2020-08-09T15:42:04Z
plc_776143,776143,Q14223961,Ain Amour,"oasis, settlement",25.651954,29.990903,"29.990903, 25.651954, 29.990903, 25.651954",-30,2100,"A small oasis lying about 60 km north west of Kharga, on the escarpment outlining the depression. It was the only water source along the Darb Ain Amur, one of the two tracks that linked Kharga and Dakhla. The archaeological remains consist of a Late Period stone temple and a large cemetery. Surveyed between 2006 and 2011 by the North Kharga Oasis Survey project.",https://pleiades.stoa.org/places/776143,2009-10-06T21:56:12Z,2025-08-29T15:13:31Z
plc_658369,658369,Q1807968,Ain Dara,settlement,36.4598116,36.8553862,"36.8553862, 36.4598116, 36.8553862, 36.4598116",-2000,2100,"Ain Dara, located northwest of Aleppo, Syria, is noted for the remains of an Iron Age Syro-Hittite temple.",https://pleiades.stoa.org/places/658369,2009-10-19T11:47:15Z,2020-12-17T21:54:29Z
plc_501337,501337,Q610751,Ainos,settlement,40.7248985,26.085729,"26.084919, 40.724688, 26.086539, 40.725109",-550,2100,"An ancient city located at modern Enez in Turkey, Ainos was probably an Aeolian colony sent from Mytilene or Cyme in the seventh century BCE.",https://pleiades.stoa.org/places/501337,2023-04-18T14:35:06Z,2026-02-15T13:14:40Z
plc_579855,579855,Q922959,Aixone,"settlement, deme-attic",37.866334,23.7548945,"23.753121, 37.865101, 23.756668, 37.867567",-550,2100,"Aixone was an ancient coastal deme of the phyle Kekropis, located on the west coast of Attica south of Athens in the area of modern Glyphada.",https://pleiades.stoa.org/places/579855,2024-02-25T20:23:17Z,2024-02-26T17:51:16Z
plc_308085066,308085066,Q184427,Ajanta Caves,"sanctuary, cave",20.5525623481,75.7007458985,"75.6991307, 20.5512361, 75.7027093, 20.5536617",1700,2100,"The Ajanta Caves are among the earliest Buddhist cave monuments and date from the second and first centuries B.C. During the Gupta period (fifth and sixth centuries A.D.), additional decorated caves were added to the group.",https://pleiades.stoa.org/places/308085066,2018-11-09T19:20:40Z,2018-11-29T23:39:01Z
plc_359852689,359852689,Q32083,Akdamar Island,"island, archaeological-site",38.3407829931,43.0364935496,"43.0321024, 38.3391704, 43.039459, 38.344084",1700,2100,"The second largest of the four islands in Lake Van, in eastern Turkey.",https://pleiades.stoa.org/places/359852689,2019-12-20T16:57:25Z,2025-10-29T14:36:46Z
plc_678010,678010,Q12412094,Ake/Ptolemais,settlement,32.92128675,35.079835,"35.068626, 32.920744, 35.091044, 32.9218295",-2600000,2000,The Phoenician city of Akko was re-founded by Ptolemy II Philadelphos from ca. 285-246 B.C.,https://pleiades.stoa.org/places/678010,2018-06-07T22:58:03Z,2025-11-07T17:12:21Z
plc_462086,462086,Q13678,Akragas/Agrigentum,"ekklesiasterion, settlement, temple, church",37.290594,13.585475,"13.585475, 37.290594, 13.585475, 37.290594",-750,2100,Akragas/Agrigentum was an ancient city of Sicily and is now known as Agrigento. The Archaeological Area of Agrigento was inscribed as a UNESCO World Heritage Site in 1997.,https://pleiades.stoa.org/places/462086,2021-11-24T03:04:18Z,2025-07-30T18:09:53Z
plc_540616,540616,Q21570284,Akrai?,settlement,38.503566,21.582132,"21.582132, 38.503566, 21.582132, 38.503566",-330,640,"An ancient place, cited: BAtlas 55 B3 Akrai?",https://pleiades.stoa.org/places/540616,2018-06-08T00:48:01Z,2024-02-24T00:48:12Z
plc_570059,570059,Q420810,Akrokorinthos,"sanctuary, settlement, fort",37.8912299375,22.873509829,"22.8694421, 37.8887721, 22.8779853, 37.8935574",-750,2100,Akrokorinthos (Acrocorinth) was the acropolis of ancient Corinth.,https://pleiades.stoa.org/places/570059,2024-02-15T16:03:55Z,2024-02-15T16:08:15Z
plc_432658,432658,Q30022134,Al(l)ifae,"settlement, amphitheatre",41.328486,14.330592,"14.330592, 41.328486, 14.330592, 41.328486",-330,1999,An ancient town of either Oscan or Samnite origin situated in the Volturno river valley.,https://pleiades.stoa.org/places/432658,2018-06-08T00:07:07Z,2025-09-28T09:19:04Z
plc_472048,472048,Q212399,Alalie/Aleria,"settlement, port, archaeological-site",42.1024853992,9.5104824918,"9.508594, 42.1022335, 9.511253, 42.1031291",-750,640,"A city of Corsica with significant pre-historic, Greek, Etruscan, and Roman phases.",https://pleiades.stoa.org/places/472048,2018-06-07T21:35:08Z,2024-02-10T01:01:39Z
plc_540619,540619,Q4705777,Alalkomenai,settlement,38.392521,23.018698,"23.018698, 38.392521, 23.018698, 38.392521",-550,300,"An ancient place, cited: BAtlas 55 E4 Alalkomenai",https://pleiades.stoa.org/places/540619,2018-06-08T00:34:51Z,2018-06-08T00:34:53Z
plc_69463,69463,Q326879,Alauna,settlement,49.507826,-1.46282,"-1.470468, 49.507135, -1.455172, 49.508517",-30,2100,"An ancient place, cited: BAtlas 7 E2 Alauna",https://pleiades.stoa.org/places/69463,2018-06-08T10:00:32Z,2024-11-16T18:11:54Z
plc_89097,89097,Q640981,Alauna/Alione,fort-2,54.7209036526,-3.49382290055,"-3.4953223, 54.7200446, -3.4923212, 54.7217623",-30,2100,A Roman fort at present-day Maryport. Part of Cumbrian coastal defenses.,https://pleiades.stoa.org/places/89097,2009-11-02T09:53:40Z,2025-01-29T16:06:19Z
plc_157802,157802,Q30031609,Alb(i)um Intimilium/Albintimilium,"settlement, archaeological-site, settlement-modern",43.789146,7.625772,"7.625772, 43.789146, 7.625772, 43.789146",-550,2100,"Alb(i)um Intimilium/Albintimilium (modern Ventimiglia) was the main settlement of the Ligurian tribe of the Intemelii. In the 2nd century BC, it came under the control of the Roman Republic. Albintimilium became a municipium in 89 BC in the tribus Falerna. In the same period, the city walls were built, with several towers. The city flourished in the early Imperial period, with baths, an aqueduct, and a theater. In the 6th and early 7th century, it was a Byzantine kastron, coming under the control of the Longobards in 641. During the 7th and 8th centuries, the Roman city was slowly abandoned in favour of a smaller hilltop settlement focused around the Cathedral.",https://pleiades.stoa.org/places/157802,2025-04-10T11:20:14Z,2025-06-23T19:35:16Z
plc_413005,413005,Q944515,Alba Fucens,"settlement, archaeological-site",42.0799043722,13.4111791182,"13.4100283, 42.0789113, 13.4121615, 42.0808619",-330,2100,"A town of the Aequi along the Marsic frontier where the Romans established a Latin colony in 304/3 B.C. Alba Fucens was a significant center of the middle republican period and became a place where Rome kept state prisoners, including Syphax of Numidia, Perseus of Macedonia, and Bituitus, king of the Arverni.",https://pleiades.stoa.org/places/413005,2010-11-12T15:24:40Z,2025-01-05T00:14:47Z
plc_167629,167629,Q273021,Alba Helviorum,settlement,44.5609624296,4.60019468333,"4.5996223, 44.5602907, 4.6011628, 44.562205",-330,2100,Alba Helviorum was the capital of the Helvii in Gallia Narbonensis.,https://pleiades.stoa.org/places/167629,2010-06-23T12:14:08Z,2022-05-05T10:52:35Z
plc_422824,422824,Q335070,Alba Longa,settlement,41.7444846,12.6496787,"12.6488774, 41.7425222, 12.65048, 41.746447",-750,2099,"Alba Longa, located in the Alban Hills southeast of Rome, was the chief city and founder of the Latin League. Conflict with Rome caused Alba's destruction in the seventh century B.C. The legendary history of Romulus and Remus connects them to the royal lineage of the city. The ancient city is probably to be located at and around the site of modern Castel Gandolfo.",https://pleiades.stoa.org/places/422824,2022-02-06T13:10:40Z,2025-12-09T01:51:16Z
plc_383564,383564,Q18341,Alba Pompeia,settlement,44.700835,8.035244,"8.035244, 44.700835, 8.035244, 44.700835",-30,640,"Alba Pompeia (modern Alba) was a Celtic and Ligurian settlement that entered into the Roman sphere during the late Republican period. In Imperial times, Alba was the birthplace of Pertinax.",https://pleiades.stoa.org/places/383564,2018-06-07T20:59:00Z,2026-02-01T03:09:33Z
plc_422825,422825,Q849448,Albanus L.,lake,41.75,12.665,"12.665, 41.75, 12.665, 41.75",1700,2100,"A volcanic lake in ancient Latium at the foot of Albanus Mons, Albanus Lacus (Alban Lake) is connected with the site of the city of Alba Longa and, later, with imperial properties of the Flavian house.",https://pleiades.stoa.org/places/422825,2010-11-10T22:30:17Z,2020-11-30T03:32:21Z
plc_422826,422826,Q1729630,Albanus M.,mountain,41.7521724,12.710094,"12.710094, 41.7521724, 12.710094, 41.7521724",-330,2100,"The second highest summit of the Alban Hills, Mons Albanus is an extinct volcano with an elevation of 950 m (3,117 ft). In the middle of the first millennium B.C. there may have been volcanic activity as noted by the historian Livy. The mountain was sacred for Latin peoples who held important festivals there and a major shrine to Iuppiter Latiaris stands on the mountain top.",https://pleiades.stoa.org/places/422826,2010-11-10T22:30:18Z,2023-02-25T01:51:44Z
