periodo_ark,label,start_year,end_year,qid,source,authority,broader_periods,narrower_periods,spatial_coverage
http://n2t.net/ark:/99152/p0h9ttqgvcj,Mesolithic,-10050,-6050,,"Centro Nacional de Investigación sobre la Evolución Humana, CENIEH",http://n2t.net/ark:/99152/p0h9ttq,,,Eurasia | Asia | Europe
http://n2t.net/ark:/99152/p0jk2gf72xz,Early Mesolithic,-9150,-6050,,"The past societies : polish lands from the first evidence of human presence to the early middle ages. 1, 500 000 - 5500 BC | Jacek Kabaciński | Przemysław Urbańczyk | Iwona Zych",http://n2t.net/ark:/99152/p0jk2gf,http://n2t.net/ark:/99152/p0jk2gfb4ns,,Poland
http://n2t.net/ark:/99152/p0z6jhrggbm,Early Ocupations,-9050,-6050,,A paleoecological approach to the archaeology of southern Mendoza.  | Durán Víctor | Llano Carina Lourdes | Dieguez Sergio | De Francesco Claudio Germán | Gil Adolfo Fabian | Neme Gustavo Adolfo | Guerci Alejandra | Cortegoso Valeria | Giardina Miguel Angel | Aguilar Humberto,http://n2t.net/ark:/99152/p0z6jhr,,,"Mendoza, Argentina | Argentina"
http://n2t.net/ark:/99152/p0qkjhbvhv4,Paleoindian,-9050,-6050,,From Circleville to Toyah: comments on Central Texas chronology | Elton Prewitt,http://n2t.net/ark:/99152/p0qkjhb,,,Central Texas | Texas
http://n2t.net/ark:/99152/p086kj97gdr,Late Paleoindian/Early Archaic,-8550,-6050,,Digital Index of North American Archaeology (DINAA) | Thaddeus Bissett | David G. Anderson | Sephen Yerka | Eric C. Kansa | Sarah W. Kansa | R Carl DeMuth | Joshua Wells | Kelsey Noack Myers,http://n2t.net/ark:/99152/p086kj9,,,Indiana
http://n2t.net/ark:/99152/p08m57h9xrv,Pre-Pottery Neolithic,-8250,-6050,,British Museum,http://n2t.net/ark:/99152/p08m57h,,,Levant and upper Mesopotamia | Mesopotamia | Levant
http://n2t.net/ark:/99152/p086kj9dfz4,Early Archaic,-8050,-6050,,Digital Index of North American Archaeology (DINAA) | Thaddeus Bissett | David G. Anderson | Sephen Yerka | Eric C. Kansa | Sarah W. Kansa | R Carl DeMuth | Joshua Wells | Kelsey Noack Myers,http://n2t.net/ark:/99152/p086kj9,,,Georgia
http://n2t.net/ark:/99152/p086kj98xn7,Early Archaic,-8050,-6050,,Digital Index of North American Archaeology (DINAA) | Thaddeus Bissett | David G. Anderson | Sephen Yerka | Eric C. Kansa | Sarah W. Kansa | R Carl DeMuth | Joshua Wells | Kelsey Noack Myers,http://n2t.net/ark:/99152/p086kj9,,,South Carolina
http://n2t.net/ark:/99152/p07fthdrsfd,Late Paleoindian,-8050,-6050,,Archeology in Central Texas | Michael B. Collins | Timothy K. Perttula,http://n2t.net/ark:/99152/p07fthd,http://n2t.net/ark:/99152/p07fthdqd8t,,Central Texas | Texas
http://n2t.net/ark:/99152/p05krdxc69f,Mesolithic,-7550,-6050,,"Sandy Pylos : an archaeological history from Nestor to Navarino | Davis, Jack L. | Alcock, Susan E.",http://n2t.net/ark:/99152/p05krdx,,,ancient Pylos | Messenia
http://n2t.net/ark:/99152/p08m57h8x32,Pre-Pottery Neolithic B,-7250,-6050,,British Museum,http://n2t.net/ark:/99152/p08m57h,,,Mediterranean coast of the Middle East | Levant
http://n2t.net/ark:/99152/p089gcfhrm9,Late Cypro-Pre-Pottery Neolithic B,-6550,-6050,,The neolithic revolution in the Near East : transforming the human landscape | Alan H. Simmons,http://n2t.net/ark:/99152/p089gcf,,,Cyprus
http://n2t.net/ark:/99152/p03dzfbj3vz,Età mesolitica,-12000,-6001,,"Report 1.2: Modello dati, applicativo web e servizi erogabili | MAPPA Lab",http://n2t.net/ark:/99152/p03dzfb,http://n2t.net/ark:/99152/p03dzfbmfqt,,Tuscany
http://n2t.net/ark:/99152/p0qhb668629,mezolitikum,-10000,-6001,,ARIADNE Data Collection | ARIADNE Consortium |,http://n2t.net/ark:/99152/p0qhb66,,,Hungary
http://n2t.net/ark:/99152/p0qhb66nkmb,Proto-Neolithic,-8800,-6001,,ARIADNE Data Collection | ARIADNE Consortium |,http://n2t.net/ark:/99152/p0qhb66,,,Cyprus
http://n2t.net/ark:/99152/p0qhb66qtrr,Mésolithique récent,-6900,-6001,,ARIADNE Data Collection | ARIADNE Consortium |,http://n2t.net/ark:/99152/p0qhb66,,,France
http://n2t.net/ark:/99152/p02chr4snwn,Mésolithique récent,-6900,-6001,,PACTOLS chronology periods used in DOLIA data | INRAP: Institut National de Recherches Archeologiques Preventive,http://n2t.net/ark:/99152/p02chr4,,,France
http://n2t.net/ark:/99152/p086kj9ndfm,"Archaic, Early Big Sandy",-9500,-6000,,Digital Index of North American Archaeology (DINAA) | Thaddeus Bissett | David G. Anderson | Sephen Yerka | Eric C. Kansa | Sarah W. Kansa | R Carl DeMuth | Joshua Wells | Kelsey Noack Myers,http://n2t.net/ark:/99152/p086kj9,,,Florida
http://n2t.net/ark:/99152/p03wskdgn3q,Pre-Pottery Neolithic Middle East (9000-6000 BC),-9000,-6000,,Pleiades: A community-built gazetteer and graph of ancient places | Richard J. A. Talbert | Adam Rabinowitz | Michael McCormick | Tom Elliott | Ross Twele | Brian Turner | Jeffrey Becker | Sarah Bond | Ryan Horne | Roger Bagnall | Sean Gillies,http://n2t.net/ark:/99152/p03wskd,,,Middle East | Palestine | State of Palestine | Syria
http://n2t.net/ark:/99152/p0g4k29ht53,Precerámico argentino: Período II,-9000,-6000,,El precerámico en la República Argentina y países vecinos | Antonio Serrano,http://n2t.net/ark:/99152/p0g4k29,,,"Córdoba (provincia, Argentina)"
http://n2t.net/ark:/99152/p086kj9rkxj,Bifurcate,-8000,-6000,,Digital Index of North American Archaeology (DINAA) | Thaddeus Bissett | David G. Anderson | Sephen Yerka | Eric C. Kansa | Sarah W. Kansa | R Carl DeMuth | Joshua Wells | Kelsey Noack Myers,http://n2t.net/ark:/99152/p086kj9,,,Kentucky
http://n2t.net/ark:/99152/p086kj99wch,Early Archaic,-8000,-6000,,Digital Index of North American Archaeology (DINAA) | Thaddeus Bissett | David G. Anderson | Sephen Yerka | Eric C. Kansa | Sarah W. Kansa | R Carl DeMuth | Joshua Wells | Kelsey Noack Myers,http://n2t.net/ark:/99152/p086kj9,,,Illinois
http://n2t.net/ark:/99152/p086kj96s5t,Early Side Notched,-8000,-6000,,Digital Index of North American Archaeology (DINAA) | Thaddeus Bissett | David G. Anderson | Sephen Yerka | Eric C. Kansa | Sarah W. Kansa | R Carl DeMuth | Joshua Wells | Kelsey Noack Myers,http://n2t.net/ark:/99152/p086kj9,,,Kentucky
http://n2t.net/ark:/99152/p086kj93pxh,Early Archaic,-8000,-6000,,Digital Index of North American Archaeology (DINAA) | Thaddeus Bissett | David G. Anderson | Sephen Yerka | Eric C. Kansa | Sarah W. Kansa | R Carl DeMuth | Joshua Wells | Kelsey Noack Myers,http://n2t.net/ark:/99152/p086kj9,,,Indiana
http://n2t.net/ark:/99152/p086kj9zm53,Kirk-Palmer,-8000,-6000,,Digital Index of North American Archaeology (DINAA) | Thaddeus Bissett | David G. Anderson | Sephen Yerka | Eric C. Kansa | Sarah W. Kansa | R Carl DeMuth | Joshua Wells | Kelsey Noack Myers,http://n2t.net/ark:/99152/p086kj9,,,Kentucky
http://n2t.net/ark:/99152/p086kj9gpvp,Lg SN Cluster,-8000,-6000,,Digital Index of North American Archaeology (DINAA) | Thaddeus Bissett | David G. Anderson | Sephen Yerka | Eric C. Kansa | Sarah W. Kansa | R Carl DeMuth | Joshua Wells | Kelsey Noack Myers,http://n2t.net/ark:/99152/p086kj9,,,Kentucky
http://n2t.net/ark:/99152/p086kj9dqjg,Multi,-8000,-6000,,Digital Index of North American Archaeology (DINAA) | Thaddeus Bissett | David G. Anderson | Sephen Yerka | Eric C. Kansa | Sarah W. Kansa | R Carl DeMuth | Joshua Wells | Kelsey Noack Myers,http://n2t.net/ark:/99152/p086kj9,,,Kentucky
http://n2t.net/ark:/99152/p086kj9hb3n,Thebes-Lost Lake,-8000,-6000,,Digital Index of North American Archaeology (DINAA) | Thaddeus Bissett | David G. Anderson | Sephen Yerka | Eric C. Kansa | Sarah W. Kansa | R Carl DeMuth | Joshua Wells | Kelsey Noack Myers,http://n2t.net/ark:/99152/p086kj9,,,Kentucky
http://n2t.net/ark:/99152/p0qhb66rmq5,Maglemosekulturen,-7500,-6000,,ARIADNE Data Collection | ARIADNE Consortium |,http://n2t.net/ark:/99152/p0qhb66,,,Sweden
http://n2t.net/ark:/99152/p0qhb66kh9p,Mellanmesolitikum,-7000,-6000,,ARIADNE Data Collection | ARIADNE Consortium |,http://n2t.net/ark:/99152/p0qhb66,,,Sweden
http://n2t.net/ark:/99152/p0m64tdxz2j,"Neolithic, Late/Ceramic",-7000,-6000,,EAMENA Database | University of Southampton | University of Oxford,http://n2t.net/ark:/99152/p0m64td,http://n2t.net/ark:/99152/p0m64tdp3pt,,"Central Zagros/Khuzestan, Iran | Iran"
http://n2t.net/ark:/99152/p0s2rwkg7bp,Late Acacus,-6800,-6000,,ROCEEH Out of Africa Database (ROAD) | The Role of Culture in Early Expansions of Humans (ROCEEH) research center | Sarah Wurz | Andrew Kandel,http://n2t.net/ark:/99152/p0s2rwk,http://n2t.net/ark:/99152/p0s2rwk5zjw,,North Africa | Tunisia | Egypt | Algeria | Libya | South Sudan | Sudan | Morocco
http://n2t.net/ark:/99152/p0m64tdsp73,"Neolithic, Late/Ceramic/Pottery, Early",-6800,-6000,,EAMENA Database | University of Southampton | University of Oxford,http://n2t.net/ark:/99152/p0m64td,http://n2t.net/ark:/99152/p0m64tdbthk,,Levant/Mesopotamia | Lebanon | Syria | Israel | Jordan | Kuwait | Iraq | Palestine | State of Palestine
http://n2t.net/ark:/99152/p0m64tdrc7h,"Neolithic, Early",-6500,-6000,,EAMENA Database | University of Southampton | University of Oxford,http://n2t.net/ark:/99152/p0m64td,http://n2t.net/ark:/99152/p0m64tdzg97,,Arabia | Qatar | Saudi Arabia | Bahrain | United Arab Emirates | Yemen | Oman
http://n2t.net/ark:/99152/p0r8d9cvjhm,Ældre Kongemosekultur,-6400,-6000,,MUD - Museernes Udgravningsdata Danmark Dateringskodetabel | Fund og Fortidsminder (Slots og Kulturstyrelsen) | MUD - Museernes Udgravningsdata Danmark  |,http://n2t.net/ark:/99152/p0r8d9c,,,Denmark
http://n2t.net/ark:/99152/p08m57hq7bs,Epi-palaeolithic,-11999,-5999,,British Museum,http://n2t.net/ark:/99152/p08m57h,,,"Africa, Middle East and parts of Europe | Middle East | Europe | Africa"
http://n2t.net/ark:/99152/p0knvkmr4bw,Epiprotolítico,-8999,-5999,,Contribuciones a la arqueología de San Juan. | Nardi Ricardo L. J. | Aguilar Humberto,http://n2t.net/ark:/99152/p0knvkm,,,"San Juan, Argentina | Argentina"
http://n2t.net/ark:/99152/p08m57hkt4j,Early Archaic,-7999,-5999,,British Museum,http://n2t.net/ark:/99152/p08m57h,,,Canada | United States
http://n2t.net/ark:/99152/p04h98qp4jw,mellommesolitikum,-7999,-5999,,Norsk arkeologisk leksikon | Einar Østmo | Lotte Hedeager,http://n2t.net/ark:/99152/p04h98q,http://n2t.net/ark:/99152/p04h98qnknx,,Norway
http://n2t.net/ark:/99152/p0z3skmhhzg,Pre-Pottery Neolithic B,-7499,-5999,,"Archaeology of the land of the Bible, 10,000-586 B.C.E | Mazar, Amihai, (1942- ).,",http://n2t.net/ark:/99152/p0z3skm,,,Palestine | Israel | Jordan
http://n2t.net/ark:/99152/p0jtch4dk9n,Early Neolithic,-7099,-5999,,"Hunter-gatherers of the ""empty quarter of the early Holocene"" to the last Neolithic societies: chronology of the late prehistory of south-eastern Arabia (8000-3100 BC) | Charpentier, Vincent",http://n2t.net/ark:/99152/p0jtch4,http://n2t.net/ark:/99152/p0jtch43rtd,,Eastern Arabia | United Arab Emirates | Oman
http://n2t.net/ark:/99152/p0qk76z8wds,Epi-palaeolithic,-6999,-5999,,UCLA Encyclopedia of Egyptology | Willeke Wendrich,http://n2t.net/ark:/99152/p0qk76z,,,Egypt
http://n2t.net/ark:/99152/p08m57h7nv8,Hassuna,-6999,-5999,,British Museum,http://n2t.net/ark:/99152/p08m57h,,,Iraq
http://n2t.net/ark:/99152/p0zmdxzmdt8,Pottery Neolithic,-6999,-5999,,"The city of Ugarit at Tell Ras Shamra | Yon, Marguerite.",http://n2t.net/ark:/99152/p0zmdxz,,,Ras Shamra | Ugarit
http://n2t.net/ark:/99152/p0ckt9x4m4r,Ln1,-6499,-5999,,Levantine Chronology | Ilan Sharon | Sveta Matskevich,http://n2t.net/ark:/99152/p0ckt9x,http://n2t.net/ark:/99152/p0ckt9xjf45,,Levant
http://n2t.net/ark:/99152/p08m57hrq29,Samarran,-6499,-5999,,British Museum,http://n2t.net/ark:/99152/p08m57h,,,Mesopotamia | Iraq
http://n2t.net/ark:/99152/p06vx8j8pr3,Cârcea-Gura Baciului,-6399,-5999,,Institutul Național al Patrimoniului periodizare | Bogdan Șandric,http://n2t.net/ark:/99152/p06vx8j,http://n2t.net/ark:/99152/p06vx8js6f4,,"Transilvania, Oltenia | Arad County | Vâlcea County | Bistrița-Năsăud County | Harghita County | Sibiu County | Satu Mare County | Alba County | Covasna County | Sălaj County | Dolj County | Hunedoara County | Gorj County | Bihor County | Olt County | Mureș County | Cluj County | Timiș County | Brașov County | Mehedinți County"
http://n2t.net/ark:/99152/p089gcf9dmc,Late Pre-Pottery Neolithic B,-6350,-5950,,The neolithic revolution in the Near East : transforming the human landscape | Alan H. Simmons,http://n2t.net/ark:/99152/p089gcf,,,Near East; Southwest Asia; Levant | Syria | Turkey
http://n2t.net/ark:/99152/p0tsmch8t4j,Early Neolithic,-6499,-5899,,"Neolithic: Strata IX–VII, VII–VIB, VIA–V, IV, IIIB, IIIA, IIB, IIA and IC Groups,  British School at Athens Studies, Vol. 14, Knossos Pottery Handbook: Neolithic and Bronze Age (Minoan) | P. Tomkins |",http://n2t.net/ark:/99152/p0tsmch,,,Crete | Greece
http://n2t.net/ark:/99152/p0ds9qjt2cp,Early Neolithic Crete,-6499,-5899,,The British School at Athens: archaeological periods of Greece | British School at Athens,http://n2t.net/ark:/99152/p0ds9qj,http://n2t.net/ark:/99152/p0ds9qjwmfv,,Crete
http://n2t.net/ark:/99152/p0gtzvdshzz,Néolithique Ancien,-6499,-5899,,La Chronique des fouilles en ligne / Archaeology in Greece Online | École française d'Athènes | British School at Athens,http://n2t.net/ark:/99152/p0gtzvd,http://n2t.net/ark:/99152/p0gtzvd9vjw,,Crete
http://n2t.net/ark:/99152/p08tf6pfmr9,Neolithic,-6999,-5799,,"Handbook to life in ancient Mesopotamia | Bertman, Stephen.",http://n2t.net/ark:/99152/p08tf6p,,,Ancient Mesopotamia | Turkey | Iraq | Syria
http://n2t.net/ark:/99152/p053rvtmjd3,Late Neolithic,-6599,-5799,,The Dispersal of Neolithic Lifeways: Absolute Chronology and Rapid Climate Change | B. Weninger | L. Clare |,http://n2t.net/ark:/99152/p053rvt,,,Turkey and Eastern Aegean | Greece | Turkey
http://n2t.net/ark:/99152/p0qv6m8c8b9,Early Neolithic,-6499,-5799,,Digitizing Early Farming Cultures (DEFC) | Austrian Academy of Sciences (ÖAW) | Institut für Orientalische und Europäische Archäologie (OREA) | Anatolian Aegean Prehistoric Phenomena (AAPP),http://n2t.net/ark:/99152/p0qv6m8,,,"Peloponnese, Central Greece, Epirus-Northwestern Greece, Ionian Islands, Western Greece, Cyclades, Thessaly, Macedonia, Thrace | Greece"
http://n2t.net/ark:/99152/p0ds9qjwmfv,Early Neolithic,-6499,-5799,,The British School at Athens: archaeological periods of Greece | British School at Athens,http://n2t.net/ark:/99152/p0ds9qj,http://n2t.net/ark:/99152/p0ds9qj3x2t,http://n2t.net/ark:/99152/p0ds9qjt2cp http://n2t.net/ark:/99152/p0ds9qjsx4v,Greece
http://n2t.net/ark:/99152/p0ds9qjsx4v,Early Neolithic Greece,-6499,-5799,,The British School at Athens: archaeological periods of Greece | British School at Athens,http://n2t.net/ark:/99152/p0ds9qj,http://n2t.net/ark:/99152/p0ds9qjwmfv,,Greece
http://n2t.net/ark:/99152/p0gtzvdp7c7,Néolithique Ancien,-6499,-5799,,La Chronique des fouilles en ligne / Archaeology in Greece Online | École française d'Athènes | British School at Athens,http://n2t.net/ark:/99152/p0gtzvd,http://n2t.net/ark:/99152/p0gtzvd9vjw,,Greece
http://n2t.net/ark:/99152/p0339m9q9jr,Αρχαιότερη Νεολιθική,-6499,-5799,,Hellenic History on the Internet | Foundation of the Hellenic World |,http://n2t.net/ark:/99152/p0339m9,,,Greece
http://n2t.net/ark:/99152/p0m64tdnt4b,"Chalcolithic, Early Susiana",-6000,-5700,,EAMENA Database | University of Southampton | University of Oxford,http://n2t.net/ark:/99152/p0m64td,http://n2t.net/ark:/99152/p0m64tdttb7,,"Khuzestan, Iran | Iran"
http://n2t.net/ark:/99152/p0r8d9cjrnc,Mell. Kongemosekultur,-6000,-5700,,MUD - Museernes Udgravningsdata Danmark Dateringskodetabel | Fund og Fortidsminder (Slots og Kulturstyrelsen) | MUD - Museernes Udgravningsdata Danmark  |,http://n2t.net/ark:/99152/p0r8d9c,,,Denmark
http://n2t.net/ark:/99152/p0wctqtprj8,paleolit–mezolit,-1000000,-5601,,AMCR Periods Vocabulary | Archaeological Information System of the Czech Republic,http://n2t.net/ark:/99152/p0wctqt,http://n2t.net/ark:/99152/p0wctqtjkck,http://n2t.net/ark:/99152/p0wctqtmzmx http://n2t.net/ark:/99152/p0wctqt662t,Czech Republic
http://n2t.net/ark:/99152/p0wctqt662t,mezolit,-9600,-5601,,AMCR Periods Vocabulary | Archaeological Information System of the Czech Republic,http://n2t.net/ark:/99152/p0wctqt,http://n2t.net/ark:/99152/p0wctqtprj8,,Czech Republic
http://n2t.net/ark:/99152/p0qhb66sqt2,Mesolithikum,-9550,-5601,,ARIADNE Data Collection | ARIADNE Consortium |,http://n2t.net/ark:/99152/p0qhb66,,,Austria
http://n2t.net/ark:/99152/p0qhb668f69,Mesolithikum,-9550,-5601,,ARIADNE Data Collection | ARIADNE Consortium |,http://n2t.net/ark:/99152/p0qhb66,,,"Germany, Switzerland, Czech Republic, Liechtenstein | Liechtenstein | Germany | Switzerland | Czech Republic"
http://n2t.net/ark:/99152/p089gcf5b27,Pre-Pottery Neolithic C,-5950,-5550,,The neolithic revolution in the Near East : transforming the human landscape | Alan H. Simmons,http://n2t.net/ark:/99152/p089gcf,,,Near East; Southwest Asia; Levant | Turkey | Syria
http://n2t.net/ark:/99152/p02chr44sm4,Epipaléolithique et Mésolithique,-12500,-5501,,PACTOLS chronology periods used in DOLIA data | INRAP: Institut National de Recherches Archeologiques Preventive,http://n2t.net/ark:/99152/p02chr4,,,France
http://n2t.net/ark:/99152/p0qhb66m3vj,Mesolithique,-9600,-5501,,ARIADNE Data Collection | ARIADNE Consortium |,http://n2t.net/ark:/99152/p0qhb66,,,France
http://n2t.net/ark:/99152/p02chr423wt,Mésolithique,-9600,-5501,,PACTOLS chronology periods used in DOLIA data | INRAP: Institut National de Recherches Archeologiques Preventive,http://n2t.net/ark:/99152/p02chr4,,,France
http://n2t.net/ark:/99152/p02chr4s3wh,Mésolithique final,-6900,-5501,,PACTOLS chronology periods used in DOLIA data | INRAP: Institut National de Recherches Archeologiques Preventive,http://n2t.net/ark:/99152/p02chr4,,,France
http://n2t.net/ark:/99152/p0qhb66bfkz,Neolitic Timpuriu,-6600,-5501,,ARIADNE Data Collection | ARIADNE Consortium |,http://n2t.net/ark:/99152/p0qhb66,,,Romania
http://n2t.net/ark:/99152/p0qhb66v2mr,ранен неолит,-6300,-5501,,ARIADNE Data Collection | ARIADNE Consortium |,http://n2t.net/ark:/99152/p0qhb66,,,Bulgaria
http://n2t.net/ark:/99152/p0rrjd9zh32,Épipaléolithique / Mésolithique,-12500,-5500,,INRAP: Chronologie Generale | INRAP |,http://n2t.net/ark:/99152/p0rrjd9,,,France
http://n2t.net/ark:/99152/p0rrjd95br8,Mésolithique,-9600,-5500,,INRAP: Chronologie Generale | INRAP |,http://n2t.net/ark:/99152/p0rrjd9,,,France
http://n2t.net/ark:/99152/p086kj98mgv,Early Archaic,-8500,-5500,,Digital Index of North American Archaeology (DINAA) | Thaddeus Bissett | David G. Anderson | Sephen Yerka | Eric C. Kansa | Sarah W. Kansa | R Carl DeMuth | Joshua Wells | Kelsey Noack Myers,http://n2t.net/ark:/99152/p086kj9,,,Iowa
http://n2t.net/ark:/99152/p086kj98p9s,Early Archaic,-8500,-5500,,Digital Index of North American Archaeology (DINAA) | Thaddeus Bissett | David G. Anderson | Sephen Yerka | Eric C. Kansa | Sarah W. Kansa | R Carl DeMuth | Joshua Wells | Kelsey Noack Myers,http://n2t.net/ark:/99152/p086kj9,,,Iowa
http://n2t.net/ark:/99152/p086kj998w6,Graham Cave,-8000,-5500,,Digital Index of North American Archaeology (DINAA) | Thaddeus Bissett | David G. Anderson | Sephen Yerka | Eric C. Kansa | Sarah W. Kansa | R Carl DeMuth | Joshua Wells | Kelsey Noack Myers,http://n2t.net/ark:/99152/p086kj9,,,Iowa
http://n2t.net/ark:/99152/p0rrjd934bp,Mésolithique récente et finale,-6900,-5500,,INRAP: Chronologie Generale | INRAP |,http://n2t.net/ark:/99152/p0rrjd9,,,France
http://n2t.net/ark:/99152/p072r4qxd4z,Neolithic,-9999,-5499,,"The Brown University Petra Archaeological Project: Landscape Archaeology in the Northern Hinterland of Petra, Jordan | Gary O. Rollefson | Susan E. Alcock | Christopher A. Tuttle | Christian F. Cloke | Clive Vella | Ceceilia Feldman | Alex R. Knodell | Micaela Sinibaldi | Thomas M. Urban | Tali Erickson-Gini",http://n2t.net/ark:/99152/p072r4q,,,Petra | Jordan
http://n2t.net/ark:/99152/p0ckt9xwcd7,Aceramic Neolithic,-9749,-5499,,Levantine Chronology | Ilan Sharon | Sveta Matskevich,http://n2t.net/ark:/99152/p0ckt9x,,,Cyprus
